time,seconds_elapsed,relativeAltitude,pressure
1633782102455767000,-0.56723291015625,0,1004.9015045166016
1633782103456343000,0.433343017578125,-0.00528717041015625,1004.9021911621094
1633782104456919000,1.4339189453125,0,1004.9015045166016
1633782105457496800,2.434496826171875,-0.0105743408203125,1004.9028015136719
1633782106458072800,3.43507275390625,-0.013214111328125,1004.9028778076172
1633782107458651100,4.435651123046875,-0.0158538818359375,1004.9034118652344
1633782108009676000,4.986676025390625,-0.02378082275390625,1004.9044036865234
1633782109010254800,5.9872548828125,-0.031707763671875,1004.9053955078125
1633782110010830800,6.987830810546875,-0.03963470458984375,1004.906005859375
1633782111011412000,7.988411865234375,-0.05548858642578125,1004.9081420898438
1633782112011984000,8.98898388671875,-0.08719635009765625,1004.9117279052734
1633782113012560000,9.989559814453125,-0.095123291015625,1004.9127960205078
1633782114013138200,10.99013818359375,-0.1056976318359375,1004.9140167236328
1633782115013713000,11.990712890625,-0.1241912841796875,1004.9160766601562
1633782116014291000,12.991291015625,-0.1241912841796875,1004.9163818359375
1633782117014866000,13.991865966796874,-0.13211822509765625,1004.9172210693359
1633782118015443000,14.99244287109375,-0.14533233642578125,1004.9186706542969
1633782119016018000,15.993017822265625,-0.16118621826171875,1004.9207305908203
1633782120016856800,16.99385693359375,-0.1717529296875,1004.9220275878906
1633782121017173000,17.994173095703125,-0.17967987060546875,1004.9229431152344
