Acc_timestamp,Accx,Accy,Accz,Gyro_timestamp,Gyrox,Gyroy,Gyroz,Baro_timestamp,Pressure_Reading
62545728.000000, 1.086342 , 0.430708, 9.638289, 990255040.000000, -0.560000,  0.420000,  0.070000, 0.000000,  0.000000 
 62566016.000000, 1.021735 , 0.442672, 9.640682, 990275008.000000, -0.560000,  0.280000,  0.070000, 0.000000,  0.000000 
 62586304.000000, 0.995414 , 0.425922, 9.621540, 990295296.000000, -0.280000,  0.210000,  0.070000, 0.000000,  0.000000 
 62605696.000000, 1.052842 , 0.512064, 9.643075, 990315584.000000, 0.140000,  0.210000,  0.070000, 0.000000,  0.000000 
 62625664.000000, 1.055235 , 0.495314, 9.671788, 990334976.000000, 0.210000,  0.280000,  0.070000, 0.000000,  0.000000 
 62645632.000000, 1.050449 , 0.483350, 9.647861, 990354944.000000, -0.420000,  0.350000,  0.070000, 0.000000,  0.000000 
 62665984.000000, 1.007378 , 0.430708, 9.659825, 990374976.000000, -1.260000,  0.420000,  0.070000, 0.000000,  0.000000 
 62686208.000000, 1.040878 , 0.392423, 9.650253, 990395264.000000, -1.680000,  0.630000,  0.070000, 0.000000,  0.000000 
 62705600.000000, 1.019342 , 0.421137, 9.657433, 990415552.000000, -1.330000,  0.630000,  0.140000, 0.000000,  0.000000 
 62725632.000000, 1.074377 , 0.447458, 9.657433, 990434944.000000, -0.490000,  0.350000,  0.070000, 0.000000,  0.000000 
 62745600.000000, 1.021735 , 0.480957, 9.623933, 990454912.000000, 0.210000,  0.350000,  0.070000, 0.000000,  0.000000 
 62765888.000000, 1.055235 , 0.533599, 9.631111, 990474880.000000, 0.420000,  0.350000,  0.070000, 0.000000,  0.000000 
 62786176.000000, 1.052842 , 0.468993, 9.631111, 990495168.000000, 0.210000,  0.490000,  0.210000, 0.000000,  0.000000 
 62805568.000000, 1.067199 , 0.457029, 9.611969, 990515456.000000, -0.070000,  0.490000,  0.210000, 0.000000,  0.000000 
 62825600.000000, 1.016950 , 0.425922, 9.619147, 990534848.000000, -0.070000,  0.490000,  0.280000, 0.000000,  0.000000 
 62845568.000000, 1.012164 , 0.507278, 9.614362, 990554880.000000, 0.210000,  0.280000,  0.070000, 0.000000,  0.000000 
 62865856.000000, 1.033699 , 0.490529, 9.590433, 990574848.000000, 0.280000,  0.210000,  0.070000, 0.000000,  0.000000 
