time,seconds_elapsed,z,y,x
1633782363071351000,0.00935107421875,0.11417407619059085,-0.2767851432919502,0.626921646259725
1633782363091231200,0.029231201171875,-0.030598551881313323,-0.06303454832285642,0.619665099260211
1633782363111110100,0.049110107421875,-0.034224925684928895,-0.039485038170218464,0.6180328218832611
1633782363130989000,0.068989013671875,-0.027512276303768155,-0.27785277252346274,0.3845759481862187
1633782363150868200,0.0888681640625,-0.075059040376544,-0.5091849091514945,0.074878130851686
1633782363170747100,0.1087470703125,-0.06131459266245365,-0.24518881254494188,0.22201982614248988
1633782363190626000,0.1286259765625,-0.2125625542283058,-0.018765490746498106,0.24885756418555974
1633782363210505000,0.1485048828125,-0.2681295431494713,0.22693945462703705,0.13835706194117664
1633782363230384000,0.168384033203125,-0.24557401247024535,0.19066431841403245,-0.1650687624517828
1633782363250263300,0.18826318359375,-0.17322072392106055,0.10111381134837866,-0.4134666732363403
1633782363270142000,0.208141845703125,-0.09005027328133583,0.13704349512457847,-0.4016548010200262
1633782363290022100,0.228022216796875,0.05002104523181915,0.22033727988302707,-0.4786576689407229
1633782363309901000,0.247901123046875,-0.15051614015996456,0.5161942033916711,-0.2530152683869004
1633782363329780200,0.2677802734375,-0.15659399876892566,0.5916290913432836,-0.04900120066478848
1633782363349659100,0.2876591796875,0.38360125793516636,0.41903672845363615,-0.29006781871318815
1633782363369538000,0.3075380859375,0.6322714828550815,0.35457770028561353,-0.5095565920080989
1633782363389417200,0.327417236328125,0.7061240700513124,0.33764410114139315,-0.7572283074099571
1633782363409296100,0.347296142578125,0.9025900604814291,0.4399710876718163,-0.7731794713880866
1633782363429175000,0.367175048828125,0.967990461152792,0.2357037758409977,-0.6616527679011225
1633782363449054000,0.387053955078125,0.6440086823999881,0.1844943976074457,-0.7734078002512454
1633782363468933000,0.40693310546875,0.5407978987723588,0.1695566484555602,-0.82164934165515
1633782363488813000,0.42681298828125,0.05947744036316871,0.18543372428417204,-0.6366856460355221
1633782363508692000,0.44669189453125,0.10346621969342232,0.24084435359984635,-0.5403193214751779
1633782363528571100,0.466571044921875,0.09858195478320121,0.08959113133698701,-0.6706257634297013
1633782363548450000,0.486449951171875,0.02747194429337978,-0.31606735236644745,-0.8959208118505776
1633782363568328700,0.50632861328125,-0.0700876817047596,-0.22232670013457537,-0.7936986008688807
1633782363588207600,0.52620751953125,0.07732523174285888,-0.11523556794226168,-0.5541570004306733
1633782363608086800,0.546086669921875,0.46721594521105286,-0.31848288907557726,-0.47251982377283275
1633782363627965700,0.565965576171875,0.9406687389850615,-0.3705103056937456,-0.3959956062145531
1633782363647844900,0.585844970703125,0.5730483095139265,-0.13070026357769965,0.06761091632768511
1633782363667723800,0.605723876953125,0.37746728522479533,0.17409166153669356,0.46080797786489125
1633782363687602700,0.625602783203125,-0.0005377601385116576,0.1913619452893734,0.15162059427052735
1633782363707483000,0.64548291015625,0.1143330661445856,-0.09015636400431394,-0.19758418080508708
1633782363727361800,0.66536181640625,-0.1513765563815832,-0.26959786213636394,-0.12194324888736009
1633782363747240700,0.68524072265625,-0.12806991507411003,-0.4393348355948925,-0.37749841101542114
1633782363767119600,0.70511962890625,-0.039894203492999075,-0.6333323900848626,-0.9219146464154123
1633782363786998800,0.724998779296875,-0.282736745172739,-0.6705427613213658,-0.9731471132636069
1633782363806877700,0.744877685546875,-1.061453173226118,-0.5646294407367706,-0.8997761721044778
1633782363826756600,0.764756591796875,-0.8682856398195028,-1.0022761771142483,-1.02042397435382
1633782363846635800,0.7846357421875,-0.8138777578055858,-1.0782000176265836,-1.0434659733757377
1633782363866514700,0.8045146484375,-0.8287164304971695,-1.0200082331597804,-0.7714579813577235
1633782363886393900,0.824393798828125,-0.9056184683918952,-0.981681132853031,-0.7017674822770059
1633782363906273800,0.844273681640625,-1.495648892366886,-0.9984919824004173,-0.4556147200707346
1633782363926152700,0.864152587890625,-1.799943389353156,-0.6462891945526004,0.14364968845658002
1633782363946031900,0.884031982421875,-2.182724563077092,0.16620178506970404,0.793320269075781
1633782363965910800,0.903910888671875,-1.6700924360811709,0.7697399253934621,1.219232947713509
1633782363985789700,0.923789794921875,-1.0372814395219088,0.9395803592264652,1.2711927789881825
1633782364005668600,0.943668701171875,-0.3334749987632036,0.9307847660914063,0.8976509966440498
1633782364025547800,0.9635478515625,0.4114233308404684,0.8826333141237497,0.6342204980310052
1633782364045427000,0.983427001953125,0.9433692301154136,0.8012506236836314,0.52536754379794
1633782364065305600,1.0033056640625,0.8064671892881393,0.41227176436334845,0.38396161568015813
1633782364085184800,1.023184814453125,0.7632260134547948,0.3770107736289501,0.336688553982228
1633782364105064700,1.043064697265625,0.4014169006109237,0.521095711697638,0.42681379219591614
1633782364124943600,1.062943603515625,0.34799043084979053,0.9350339479684829,0.7387688869379461
1633782364144822800,1.08282275390625,0.5274368974179029,1.2274337167605758,0.9050710636422038
1633782364164701700,1.10270166015625,0.8363064472347498,1.0800298634022474,0.8934621666520833
1633782364184580900,1.122580810546875,1.3183756781846283,0.6868246185585856,0.7397172737039626
1633782364204459800,1.142459716796875,1.8058377080887555,0.3485699843034148,0.6239212953999638
1633782364224338700,1.162338623046875,2.0129262148201463,-0.14383885435312985,0.38588863821998237
1633782364244217600,1.182217529296875,2.179294588628411,-0.34344752672314643,0.29259843316935
1633782364264096800,1.2020966796875,1.9007552951455116,-0.4779924830302596,0.4766648146230727
1633782364283976000,1.221975830078125,1.6046353367865085,-0.6041226622134447,0.648308206224814
1633782364303854600,1.2418544921875,1.308611240017414,-0.6701420715659856,0.6964148692026734
