time,seconds_elapsed,relativeAltitude,pressure
1634127043891869200,-0.576130859375,0,1003.8095092773438
1634127044892445400,0.424445556640625,-0.0343475341796875,1003.8133239746094
1634127045893023200,1.425023193359375,-0.0660552978515625,1003.817138671875
1634127046893599200,2.42559912109375,-0.0792694091796875,1003.8188934326172
1634127047894181400,3.426181396484375,-0.08719635009765625,1003.8197326660156
1634127048894757400,4.42675732421875,-0.113616943359375,1003.8227844238281
1634127049445701400,4.977701416015625,-0.12154388427734375,1003.8237762451172
1634127050446277400,5.97827734375,-0.12154388427734375,1003.8237762451172
1634127051446858500,6.9788583984375,-0.11890411376953125,1003.8236999511719
1634127052447429400,7.979429443359375,-0.10832977294921875,1003.8223266601562
1634127053448007400,8.98000732421875,-0.10040283203125,1003.8213348388672
1634127054448583400,9.98058349609375,-0.10040283203125,1003.8213348388672
1634127055449164300,10.981164306640625,-0.10305023193359375,1003.8216400146484
1634127056449736400,11.981736328125,-0.1162567138671875,1003.8231658935547
1634127057450315500,12.9823154296875,-0.13739776611328125,1003.8258361816406
1634127058450889500,13.982889404296875,-0.15325164794921875,1003.8275909423828
1634127059451463400,14.98346337890625,-0.15325164794921875,1003.8275909423828
1634127060452041500,15.98404150390625,-0.15061187744140625,1003.8272857666016
1634127061452619300,16.984619384765626,-0.15061187744140625,1003.8272094726562
1634127062453195300,17.9851953125,-0.14532470703125,1003.8266754150391
1634127063453772300,18.985772216796875,-0.14532470703125,1003.8266754150391
1634127064454350600,19.9863505859375,-0.15589141845703125,1003.8280487060547
1634127065454924300,20.98692431640625,-0.1743927001953125,1003.8301086425781
1634127066455498500,21.98749853515625,-0.1743927001953125,1003.8303375244141
1634127067456079400,22.988079345703124,-0.18759918212890625,1003.831787109375
1634127068456653300,23.9886533203125,-0.18759918212890625,1003.8318634033203
1634127069457229300,24.989229248046875,-0.18759918212890625,1003.8318634033203
1634127070457805300,25.989805419921876,-0.177032470703125,1003.8306427001953
1634127071458380500,26.990380615234375,-0.17174530029296875,1003.8300323486328
1634127072458957300,27.990957275390624,-0.158538818359375,1003.8284301757812
1634127073459532300,28.9915322265625,-0.1426849365234375,1003.8265991210938
1634127074460110300,29.9921103515625,-0.132110595703125,1003.8251495361328
1634127075460691500,30.99269140625,-0.113616943359375,1003.8229370117188
1634127076461263400,31.993263427734377,-0.10040283203125,1003.8214874267578
1634127077461839400,32.99383935546875,-0.10040283203125,1003.8214874267578
1634127078462415400,33.994415283203125,-0.1162567138671875,1003.8230895996094
1634127079462990300,34.994990234375,-0.132110595703125,1003.8249969482422
1634127080463571200,35.9955712890625,-0.13739776611328125,1003.8257598876953
1634127081464146400,36.996146484375,-0.177032470703125,1003.8306427001953
1634127082464719400,37.99671923828125,-0.195526123046875,1003.8327789306641
1634127083465296400,38.99729638671875,-0.22723388671875,1003.8365936279297
1634127084465873200,39.997873046875,-0.24573516845703125,1003.8386535644531
1634127085466450400,40.99845043945312,-0.2695159912109375,1003.8414764404297
1634127086467024400,41.9990244140625,-0.3012237548828125,1003.8454437255859
1634127087467600400,42.99960034179688,-0.3197174072265625,1003.8474273681641
1634127088468174300,44.00017431640625,-0.32500457763671875,1003.8480377197266
1634127089468751400,45.00075146484375,-0.3382110595703125,1003.8497924804688
1634127090469334300,46.001334228515624,-0.3646392822265625,1003.8529968261719
1634127091469906400,47.00190649414063,-0.3646392822265625,1003.8529968261719
1634127092470485500,48.00248559570313,-0.3699188232421875,1003.8534545898438
1634127093471061500,49.0030615234375,-0.3699188232421875,1003.8534545898438
