time,seconds_elapsed,relativeAltitude,pressure
1633781023080945000,-0.58705517578125,0,1004.6945953369141
1633781024081524000,0.41352392578125,-0.03699493408203125,1004.6990203857422
1633781025082097700,1.41409765625,-0.0739898681640625,1004.7034454345703
1633781026082676000,2.414676025390625,-0.09777069091796875,1004.7064208984375
1633781027083253000,3.4152529296875,-0.09777069091796875,1004.7064208984375
1633781028084143900,4.416143798828125,-0.09777069091796875,1004.7064208984375
1633781028634782700,4.96678271484375,-0.095123291015625,1004.7058868408203
1633781029635355000,5.96735498046875,-0.095123291015625,1004.7058868408203
1633781030635932000,6.967931884765625,-0.095123291015625,1004.7058868408203
1633781031636508000,7.9685078125,-0.09777069091796875,1004.7062683105469
1633781032637086000,8.9690859375,-0.1056976318359375,1004.7072601318359
1633781033637662000,9.969661865234375,-0.1109771728515625,1004.7077941894531
1633781034638239000,10.970239013671875,-0.12947845458984375,1004.7100830078125
1633781035638814000,11.97081396484375,-0.140045166015625,1004.7111511230469
1633781036639391000,12.971390869140626,-0.1426849365234375,1004.7116088867188
1633781037639968800,13.97196875,-0.15061187744140625,1004.7126770019531
1633781038640543000,14.97254296875,-0.15061187744140625,1004.7126770019531
1633781039641121800,15.973121826171875,-0.15061187744140625,1004.7126007080078
1633781040641696000,16.973696044921876,-0.140045166015625,1004.7113800048828
1633781041642273000,17.97427294921875,-0.13211822509765625,1004.7103118896484
