time,seconds_elapsed,relativeAltitude,pressure
1634125528669927000,-0.586072998046875,0,1003.4818267822266
1634125529670087000,0.4140869140625,-0.0158538818359375,1003.4837341308594
1634125530670662000,1.414661865234375,-0.031707763671875,1003.4856414794922
1634125531671238000,2.41523779296875,-0.058135986328125,1003.4888458251953
1634125532671818000,3.41581787109375,-0.0739898681640625,1003.4906768798828
1634125533672390000,4.416389892578125,-0.08455657958984375,1003.4918212890625
1634125534223341800,4.967341796875,-0.08455657958984375,1003.4920501708984
1634125535223918800,5.9679189453125,-0.08719635009765625,1003.4921264648438
1634125536224818000,6.96881787109375,-0.08719635009765625,1003.4921264648438
1634125537225070000,7.969070068359375,-0.0792694091796875,1003.4912872314453
1634125538225650200,8.969650146484375,-0.0792694091796875,1003.4911346435547
1634125539226221000,9.970220947265625,-0.0739898681640625,1003.4905242919922
1634125540226804000,10.970803955078125,-0.0607757568359375,1003.4889221191406
1634125541227375900,11.9713759765625,-0.05284881591796875,1003.4880065917969
1634125542227951000,12.971951171875,-0.05020904541015625,1003.4877777099609
1634125543228528000,13.972528076171875,-0.05284881591796875,1003.4880065917969
1634125544229101000,14.97310107421875,-0.06606292724609375,1003.4896087646484
1634125545229791000,15.973791015625,-0.06870269775390625,1003.4901428222656
1634125546230257200,16.974257080078125,-0.0792694091796875,1003.4914398193359
1634125547230838000,17.974838134765626,-0.08984375,1003.492431640625
1634125548231414000,18.9754140625,-0.121551513671875,1003.4962463378906
1634125549231986000,19.97598583984375,-0.1426849365234375,1003.4989166259766
1634125550232563000,20.97656298828125,-0.1691131591796875,1003.5019683837891
1634125551233142000,21.97714208984375,-0.1876068115234375,1003.5041809082031
1634125552233715000,22.97771484375,-0.19024658203125,1003.5045623779297
1634125553234294800,23.978294677734375,-0.19024658203125,1003.5045623779297
1634125554234868000,24.978867919921875,-0.1743927001953125,1003.5027313232422
1634125555235443000,25.97944287109375,-0.1743927001953125,1003.5026550292969
1634125556236022000,26.98002197265625,-0.1743927001953125,1003.5025024414062
1634125557236599000,27.98059912109375,-0.1743927001953125,1003.5026550292969
1634125558237175000,28.981175048828124,-0.17967987060546875,1003.5030364990234
1634125559237752000,29.981751953125,-0.17967987060546875,1003.5030364990234
1634125560238327000,30.9823271484375,-0.18231964111328125,1003.50341796875
1634125561238904000,31.982904052734376,-0.17967987060546875,1003.5033416748047
1634125562239480000,32.98347998046875,-0.17967987060546875,1003.5033416748047
1634125563240056000,33.98405615234375,-0.16646575927734375,1003.5015106201172
1634125564240635000,34.984634765625,-0.16646575927734375,1003.5015106201172
1634125565241213200,35.98521313476562,-0.1717529296875,1003.502197265625
1634125566241787000,36.985786865234374,-0.17967987060546875,1003.5033416748047
1634125567242362000,37.986362060546874,-0.19289398193359375,1003.5047912597656
1634125568242944000,38.98694409179687,-0.203460693359375,1003.5060882568359
1634125569243512800,39.987512939453126,-0.21138763427734375,1003.5070037841797
1634125570244087800,40.988087890625,-0.21138763427734375,1003.5070037841797
1634125571244665900,41.98866577148438,-0.19553375244140625,1003.5051727294922
1634125572245243100,42.9892431640625,-0.19289398193359375,1003.5047149658203
1634125573245820200,43.98982006835938,-0.19289398193359375,1003.5047912597656
1634125574246396200,44.990396240234375,-0.19289398193359375,1003.5047912597656
1634125575246974000,45.99097387695313,-0.20874786376953125,1003.5066986083984
1634125576247549200,46.99154907226563,-0.20874786376953125,1003.5066986083984
1634125577248124000,47.9921240234375,-0.20874786376953125,1003.5066986083984
