 Acc_timestamp,Accx,Accy,Accz,Gyro_timestamp,Gyrox,Gyroy,Gyroz,Baro_timestamp,Pressure_Reading
 283972608.000000, 0.399601 , 2.940779, 8.659625, 0.000000, 0.000000,  0.000000,  0.000000, 0.000000,  0.000000
 19456.000000, 0.610170 , 2.727818, 8.752945, 3476759296.000000, 36.259998,  2.940000,  -10.010000, 0.000000,  0.000000 
 43008.000000, 0.722632 , 2.648855, 8.207381, 3476778752.000000, 36.259998,  2.940000,  -10.010000, 0.000000,  0.000000 
 59904.000000, 1.103091 , 2.926422, 7.972885, 3476801792.000000, -7.700000,  8.610000,  10.360000, 0.000000,  0.000000 
 80384.000000, 1.198804 , 3.069991, 7.963314, 3476819200.000000, -0.770000,  -1.610000,  8.960000, 0.000000,  0.000000 
 100352.000000, 0.973879 , 3.115455, 8.118847, 3476839168.000000, 1.820000,  -4.690000,  9.170000, 0.000000,  0.000000 
 120320.000000, 0.952343 , 3.151347, 8.358130, 3476859136.000000, -4.200000,  -6.790000,  11.060000, 0.000000,  0.000000 
 140800.000000, 1.105484 , 3.215954, 8.530413, 3476879104.000000, -10.290000,  -10.290000,  13.510000, 0.000000,  0.000000 
 160256.000000, 1.462015 , 3.278167, 8.480164, 3476900096.000000, -14.490000,  -14.000000,  14.280000, 0.000000,  0.000000 
 180224.000000, 1.844866 , 2.895315, 8.764909, 3476919040.000000, -16.100000,  -17.010000,  13.650000, 0.000000,  0.000000 
 200192.000000, 1.818545 , 2.880959, 9.178867, 3476939008.000000, -20.090000,  -15.960000,  11.900000, 0.000000,  0.000000 
 220160.000000, 1.684547 , 3.113062, 9.477970, 3476958976.000000, -17.710001,  -12.390000,  11.620000, 0.000000,  0.000000 
 241152.000000, 1.572084 , 2.505285, 9.836893, 3476978944.000000, -19.809999,  -10.010000,  11.970000, 0.000000,  0.000000 
 260096.000000, 1.655833 , 1.840081, 9.985250, 3476999936.000000, -32.689999,  -9.450000,  9.940000, 0.000000,  0.000000 
 280064.000000, 1.615155 , 1.359123, 10.181459, 3477018880.000000, -42.070000,  -10.150000,  7.910000, 0.000000,  0.000000 
 300032.000000, 1.698904 , 0.337388, 11.030912, 3477038848.000000, -45.709999,  -8.820000,  5.670000, 0.000000,  0.000000 
 320000.000000, 1.646262 , -0.239282, 10.939985, 3477058816.000000, -55.510002,  -3.570000,  4.620000, 0.000000,  0.000000 
 340992.000000, 1.538585 , -1.591227, 10.566705, 3477078784.000000, -61.320000,  1.890000,  5.600000, 0.000000,  0.000000 
 359936.000000, 1.258625 , -1.966900, 10.298709, 3477099776.000000, -80.500000,  4.900000,  4.340000, 5739512320.000000,  1006.079346 
 379904.000000, 1.643869 , -1.957329, 9.504292, 3477118720.000000, -100.519997,  10.990000,  -3.500000, 0.000000,  0.000000 
 399872.000000, 1.773082 , -2.155933, 8.542377, 3477138688.000000, -104.930000,  13.510000,  -13.440001, 0.000000,  0.000000 
 419840.000000, 1.727618 , -3.110669, 7.963314, 3477178624.000000, -150.009995,  18.620001,  -44.939999, 0.000000,  0.000000 
 440832.000000, 2.062613 , -4.802395, 7.592427, 0.000000, 0.000000,  0.000000,  0.000000, 0.000000,  0.000000 
 459776.000000, 1.844866 , -4.383651, 7.798209, 3477199616.000000, -169.820007,  27.860001,  -57.330002, 0.000000,  0.000000 
 479744.000000, 1.950150 , -4.108476, 7.441679, 3477219072.000000, -154.210007,  41.020000,  -62.790001, 0.000000,  0.000000 
 499712.000000, 0.425922 , -3.883551, 9.317651, 3477239040.000000, -117.180000,  48.230000,  -62.090000, 0.000000,  0.000000 
 519680.000000, -1.718047 , 2.548356, 10.241282, 3477259008.000000, -86.519997,  57.540001,  -59.500000, 0.000000,  0.000000 
 541184.000000, -0.323031 , 2.873780, 8.530413, 3477278976.000000, -19.040001,  44.730000,  -10.500000, 0.000000,  0.000000 
 559616.000000, 0.669990 , -1.844866, 8.025528, 3477299968.000000, -21.629999,  25.410000,  25.410000, 0.000000,  0.000000 
 580096.000000, 0.605384 , -3.747160, 9.561719, 3477318912.000000, -100.870003,  13.580000,  2.870000, 0.000000,  0.000000 
 600064.000000, 0.626920 , -2.512464, 10.449455, 3477338880.000000, -89.180000,  15.960000,  11.690000, 0.000000,  0.000000 
 620032.000000, 1.969293 , -0.811167, 9.111869, 3477358848.000000, 3.780000,  21.980000,  26.600000, 0.000000,  0.000000 
 640512.000000, 2.388037 , -0.019143, 8.994620, 3477378816.000000, 58.520000,  4.830000,  14.420000, 0.000000,  0.000000 
 659968.000000, 1.634298 , 1.488336, 11.736795, 3477399808.000000, 35.630001,  -8.610000,  -26.809999, 0.000000,  0.000000 
 679936.000000, 1.737189 , 1.466800, 12.894921, 3477418752.000000, -32.270000,  -13.720000,  -35.700001, 0.000000,  0.000000 
 699904.000000, 3.412165 , 1.612763, 12.375679, 3477438720.000000, -51.240002,  -26.880001,  -22.190001, 0.000000,  0.000000 
 719872.000000, 3.364309 , 0.385244, 11.054840, 3477458688.000000, -14.070000,  -51.660000,  6.510000, 0.000000,  0.000000 
 740864.000000, 1.387837 , -2.043471, 10.925629, 3477478656.000000, 6.930000,  -59.639999,  21.139999, 0.000000,  0.000000 
 759808.000000, 0.669990 , -4.029513, 10.356135, 3477499648.000000, 3.780000,  -61.880001,  6.930000, 0.000000,  0.000000 
 779776.000000, 1.014557 , -6.451050, 10.186246, 3477518592.000000, 49.209999,  -63.980000,  26.040001, 0.000000,  0.000000 
 799744.000000, 1.665405 , -5.233103, 9.932607, 3477538560.000000, 83.230003,  -80.220001,  31.010000, 0.000000,  0.000000 
 819712.000000, 2.878566 , -2.443072, 8.288737, 3477558528.000000, 96.739998,  -93.029999,  27.860001, 0.000000,  0.000000 
