time,seconds_elapsed,relativeAltitude,pressure
1634125613597911300,-0.603088623046875,0,1003.5196685791016
1634125614598488300,0.39748828125,0,1003.5196685791016
1634125615599065300,1.3980654296875,0,1003.5196685791016
1634125616599640300,2.398640380859375,0.0026397705078125,1003.5192108154297
1634125617600217300,3.39921728515625,0.0026397705078125,1003.5192108154297
1634125618600791600,4.39979150390625,0.00792694091796875,1003.5185241699219
1634125619151741200,4.9507412109375,0.00792694091796875,1003.5185241699219
1634125620152320500,5.951320556640625,0.01320648193359375,1003.5181427001953
1634125621152895500,6.9518955078125,0.01320648193359375,1003.5181427001953
1634125622153474300,7.952474365234375,0.01320648193359375,1003.5181427001953
1634125623154051300,8.95305126953125,0.0026397705078125,1003.5193634033203
1634125624154623200,9.953623291015624,0.0026397705078125,1003.5193634033203
1634125625155201500,10.954201416015625,-0.0105743408203125,1003.5208892822266
1634125626155778300,11.9547783203125,-0.02114105224609375,1003.5219573974609
1634125627156354300,12.955354248046875,-0.02114105224609375,1003.5219573974609
1634125628156933400,13.955933349609374,-0.0158538818359375,1003.5214233398438
1634125629157506600,14.956506591796876,-0.0158538818359375,1003.5214233398438
1634125630158080300,15.957080322265625,-0.01850128173828125,1003.5218048095703
1634125631158657300,16.9576572265625,-0.01850128173828125,1003.5218048095703
1634125632159235600,17.958235595703126,-0.02114105224609375,1003.5219573974609
1634125633159815400,18.9588154296875,-0.0290679931640625,1003.5231781005859
1634125634160389400,19.959389404296875,-0.0290679931640625,1003.5231781005859
1634125635160963300,20.95996337890625,-0.01850128173828125,1003.5216522216797
1634125636161542400,21.96054248046875,-0.013214111328125,1003.5213470458984
1634125637162116400,22.961116455078123,-0.00792694091796875,1003.5203552246094
1634125638162694400,23.9616943359375,-0.013214111328125,1003.5213470458984
1634125639163268400,24.962268310546875,-0.0158538818359375,1003.5214996337891
1634125640163844400,25.96284423828125,-0.0290679931640625,1003.5230255126953
1634125641164421400,26.96342138671875,-0.03699493408203125,1003.5240173339844
1634125642165003300,27.964003173828125,-0.0475616455078125,1003.5253143310547
1634125643165572400,28.964572265625,-0.05548858642578125,1003.5262298583984
1634125644166428400,29.965428466796876,-0.06606292724609375,1003.5273742675781
1634125645166725400,30.965725341796876,-0.06870269775390625,1003.5276794433594
1634125646167302400,31.966302490234376,-0.07134246826171875,1003.5281372070312
1634125647167879400,32.96687939453125,-0.07134246826171875,1003.5281372070312
1634125648168454400,33.967454345703125,-0.07134246826171875,1003.5281372070312
1634125649169030400,34.96803051757813,-0.0739898681640625,1003.5284423828125
1634125650169608400,35.9686083984375,-0.08455657958984375,1003.5298156738281
1634125651170184400,36.96918432617188,-0.0924835205078125,1003.5306549072266
1634125652170760400,37.969760498046874,-0.10833740234375,1003.5324096679688
1634125653171335400,38.97033544921875,-0.1268310546875,1003.5346984863281
1634125654171913500,39.97091357421875,-0.14533233642578125,1003.5368347167969
1634125655172489500,40.97148950195312,-0.14797210693359375,1003.5373687744141
1634125656173065500,41.9720654296875,-0.1717529296875,1003.5401153564453
1634125657173642500,42.972642578125,-0.184967041015625,1003.5417175292969
1634125658174218500,43.97321850585938,-0.19289398193359375,1003.5425567626953
1634125659174795300,44.97379516601563,-0.19817352294921875,1003.5430908203125
1634125660175369200,45.974369140625,-0.21402740478515625,1003.5450744628906
1634125661175948300,46.9749482421875,-0.2166748046875,1003.5454559326172
1634125662176525300,47.975525390625,-0.2325286865234375,1003.5472869873047
