time,seconds_elapsed,relativeAltitude,pressure
1637056584521976800,-0.551023193359375,0,1001.9465637207031
1637056585522552600,0.449552490234375,-0.01850128173828125,1001.9486999511719
1637056586523127600,1.45012744140625,-0.03699493408203125,1001.9508361816406
1637056587523705600,2.45070556640625,-0.044921875,1001.9516754150391
1637056588524277800,3.45127783203125,-0.0475616455078125,1001.9522094726562
1637056589525161500,4.452161376953125,-0.0475616455078125,1001.9522094726562
1637056590075805700,5.0028056640625,-0.05020904541015625,1001.9523620605469
1637056591076382700,6.0033828125,-0.0607757568359375,1001.9537353515625
1637056592076958700,7.003958740234375,-0.06606292724609375,1001.9544219970703
1637056593077537500,8.00453759765625,-0.06606292724609375,1001.9544219970703
1637056594078113500,9.005113525390625,-0.06606292724609375,1001.9544219970703
1637056595078688500,10.0056884765625,-0.06341552734375,1001.9538879394531
1637056596079264800,11.0062646484375,-0.06341552734375,1001.9538879394531
1637056597079842600,12.006842529296875,-0.07134246826171875,1001.9551086425781
1637056598080419600,13.007419677734376,-0.07134246826171875,1001.9551086425781
1637056599080994600,14.00799462890625,-0.07134246826171875,1001.9551086425781
1637056600081571600,15.008571533203124,-0.0792694091796875,1001.9558715820312
1637056601082144500,16.00914453125,-0.0792694091796875,1001.9558715820312
1637056602082722600,17.00972265625,-0.058135986328125,1001.9534301757812
1637056603083298600,18.010298583984376,-0.058135986328125,1001.9534301757812
1637056604083878400,19.01087841796875,-0.06606292724609375,1001.9541931152344
1637056605084456700,20.011456787109374,-0.06606292724609375,1001.9541931152344
1637056606085027600,21.012027587890625,-0.05284881591796875,1001.9527435302734
1637056607085603800,22.012603759765625,-0.0475616455078125,1001.9520568847656
1637056608086180600,23.0131806640625,-0.031707763671875,1001.9502258300781
1637056609086759700,24.013759765625,-0.00792694091796875,1001.9472503662109
1637056610087332600,25.01433251953125,0.02642059326171875,1001.9432067871094
1637056611087910700,26.01491064453125,0.0528411865234375,1001.9401550292969
1637056612088485600,27.015485595703126,0.07398223876953125,1001.9376373291016
1637056613089063700,28.016063720703126,0.0977630615234375,1001.934814453125
1637056614089925600,29.016925537109376,0.11890411376953125,1001.9322967529297
1637056615090213600,30.017213623046874,0.15325164794921875,1001.9283294677734
1637056616090789600,31.01778955078125,0.16646575927734375,1001.9267272949219
1637056617091368700,32.01836865234375,0.1743927001953125,1001.9255828857422
1637056618091943400,33.018943359375,0.1743927001953125,1001.9255828857422
1637056619092518700,34.0195185546875,0.1743927001953125,1001.9255828857422
1637056620093095400,35.02009545898437,0.15325164794921875,1001.9281768798828
1637056621093668600,36.02066870117188,0.12154388427734375,1001.9321441650391
1637056622094686500,37.0216865234375,0.113616943359375,1001.9329071044922
1637056623094822700,38.02182275390625,0.10305023193359375,1001.9340515136719
1637056624095401500,39.0224013671875,0.10305023193359375,1001.9340515136719
1637056625095973400,40.02297338867187,0.10569000244140625,1001.9337463378906
1637056626096551700,41.0235517578125,0.14003753662109375,1001.9298553466797
1637056627097129500,42.02412939453125,0.14003753662109375,1001.9297027587891
1637056628097703700,43.02470361328125,0.15061187744140625,1001.9284820556641
1637056629098281700,44.02528173828125,0.15061187744140625,1001.9284820556641
1637056630098857700,45.025857666015625,0.1426849365234375,1001.9295501708984
1637056631099437800,46.02643774414062,0.1426849365234375,1001.9295501708984
1637056632100016600,47.0270166015625,0.13475799560546875,1001.9304656982422
1637056633100588500,48.027588623046874,0.13475799560546875,1001.9304656982422
1637056634101164500,49.02816455078125,0.13475799560546875,1001.9304656982422
1637056635101742600,50.02874267578125,0.132110595703125,1001.9307708740234
1637056636102318600,51.02931860351563,0.1268310546875,1001.9313812255859
1637056637102892500,52.029892578125,0.1268310546875,1001.9313812255859
1637056638103470600,53.030470703125,0.1268310546875,1001.9313812255859
1637056639104049700,54.031049560546876,0.15061187744140625,1001.9285583496094
1637056640104621600,55.03162158203125,0.177032470703125,1001.9255065917969
1637056641105198600,56.03219848632813,0.195526123046875,1001.9231414794922
1637056642105780500,57.032780517578125,0.21666717529296875,1001.9207000732422
1637056643106352600,58.0333525390625,0.21666717529296875,1001.9206237792969
1637056644106932700,59.0339326171875,0.21666717529296875,1001.9207000732422
1637056645107503600,60.03450366210937,0.19817352294921875,1001.9227600097656
1637056646108079600,61.03507958984375,0.19817352294921875,1001.9229888916016
1637056647108658400,62.035658447265625,0.18495941162109375,1001.9242858886719
1637056648109233700,63.036233642578125,0.1796722412109375,1001.9251251220703
1637056649109810700,64.03681079101563,0.16910552978515625,1001.9264984130859
1637056650110387500,65.03738745117188,0.16910552978515625,1001.9264984130859
1637056651110961700,66.03796166992187,0.16646575927734375,1001.9267272949219
1637056652111538700,67.03853857421875,0.17174530029296875,1001.9260406494141
1637056653112117500,68.03911743164062,0.1743927001953125,1001.9257354736328
1637056654112691700,69.03969165039062,0.18759918212890625,1001.9239807128906
1637056655113268700,70.04026879882812,0.195526123046875,1001.9230651855469
1637056656113844700,71.0408447265625,0.19817352294921875,1001.9228363037109
1637056657114420700,72.04142065429687,0.19817352294921875,1001.9228363037109
1637056658114998500,73.04199853515625,0.195526123046875,1001.9233703613281
1637056659115573800,74.04257373046875,0.18231964111328125,1001.9245910644531
1637056660116152600,75.04315258789063,0.17174530029296875,1001.9260406494141
1637056661116725800,76.04372583007813,0.16646575927734375,1001.9265747070312
1637056662117303600,77.04430346679688,0.158538818359375,1001.927490234375
1637056663117878800,78.04487866210937,0.1268310546875,1001.9313812255859
1637056664118453500,79.04545361328125,0.1268310546875,1001.9314575195312
