 Acc_timestamp,Accx,Accy,Accz,Gyro_timestamp,Gyrox,Gyroy,Gyroz,Baro_timestamp,Pressure_Reading
 229316688.000000, -0.366102 , 3.828516, 8.980263, 360846592.000000, -4.130000,  -1.050000,  0.700000, 0.000000,  0.000000 
 229336688.000000, -0.418744 , 3.907479, 8.920443, 360866560.000000, -4.830000,  -0.630000,  0.560000, 0.000000,  0.000000 
 229356976.000000, -0.404387 , 4.101298, 8.721838, 360886560.000000, -1.890000,  -0.630000,  0.560000, 0.000000,  0.000000 
 229376656.000000, -0.370888 , 4.156333, 8.673983, 360906848.000000, 1.750000,  -0.490000,  -0.280000, 0.000000,  0.000000 
 229396656.000000, -0.380459 , 4.252046, 8.767302, 360926528.000000, 3.010000,  -0.910000,  -0.070000, 0.000000,  0.000000 
 229416624.000000, -0.495314 , 4.225725, 8.709875, 360946528.000000, 0.420000,  -0.210000,  -0.280000, 0.000000,  0.000000 
 229436624.000000, -0.418744 , 3.972085, 8.805587, 360966528.000000, -3.290000,  0.280000,  -0.770000, 0.000000,  0.000000 
 229456912.000000, -0.356531 , 3.821337, 8.894121, 360986496.000000, -6.160000,  -0.140000,  -0.070000, 0.000000,  0.000000 
 229476592.000000, -0.406780 , 3.814159, 8.884550, 361006784.000000, -5.810000,  -0.140000,  -0.350000, 0.000000,  0.000000 
 229496592.000000, -0.452243 , 3.838088, 8.855836, 361026464.000000, -2.940000,  0.350000,  -0.560000, 0.000000,  0.000000 
 229516560.000000, -0.447458 , 3.876373, 8.819944, 361046464.000000, -0.420000,  0.140000,  -0.350000, 0.000000,  0.000000 
 229536560.000000, -0.459422 , 3.969693, 8.860621, 361066432.000000, 1.120000,  0.070000,  -0.210000, 0.000000,  0.000000 
 229556880.000000, -0.411566 , 4.051049, 8.858230, 361086432.000000, 1.680000,  0.140000,  -0.210000, 0.000000,  0.000000 
 229576528.000000, -0.418744 , 4.089334, 8.867801, 361106752.000000, 1.540000,  0.210000,  0.350000, 0.000000,  0.000000 
 229596528.000000, -0.421137 , 4.103691, 8.872586, 361126432.000000, 1.400000,  0.210000,  0.420000, 0.000000,  0.000000 
 229616528.000000, -0.375673 , 4.139583, 8.865408, 361146400.000000, 0.980000,  0.420000,  0.420000, 0.000000,  0.000000 
 229636496.000000, -0.387637 , 4.058227, 8.841480, 361166400.000000, 0.140000,  0.770000,  0.210000, 0.000000,  0.000000 
 229656816.000000, -0.418744 , 4.031906, 8.846266, 361186368.000000, -1.050000,  0.910000,  0.140000, 0.000000,  0.000000 
 229676496.000000, -0.509671 , 4.007978, 8.810372, 361206688.000000, -1.890000,  0.630000,  0.070000, 0.000000,  0.000000 
 229696464.000000, -0.437887 , 3.955336, 8.810372, 361226368.000000, -2.310000,  0.490000,  0.140000, 0.000000,  0.000000 
 229716464.000000, -0.387637 , 3.936193, 8.815158, 361246336.000000, -2.590000,  0.140000,  0.280000, 0.000000,  0.000000 
 229736464.000000, -0.361316 , 3.902694, 8.815158, 361266336.000000, -1.680000,  -0.210000,  0.490000, 0.000000,  0.000000 
 229756752.000000, -0.373280 , 3.833302, 8.867801, 361286336.000000, -0.700000,  0.070000,  0.420000, 0.000000,  0.000000 
 229776432.000000, -0.370888 , 3.993621, 8.824730, 361306624.000000, 0.280000,  0.350000,  -0.350000, 0.000000,  0.000000 
 229796432.000000, -0.382852 , 4.149154, 8.760124, 361326304.000000, 2.380000,  0.140000,  -0.490000, 0.000000,  0.000000 
 229816400.000000, -0.423530 , 4.208975, 8.743374, 361346304.000000, 3.150000,  -0.070000,  -0.140000, 0.000000,  0.000000 
 229836400.000000, -0.404387 , 4.086941, 8.800802, 361366272.000000, 0.980000,  -0.070000,  -0.140000, 0.000000,  0.000000 
 229856720.000000, -0.385244 , 3.964907, 8.843873, 361386272.000000, -1.890000,  0.280000,  -0.070000, 0.000000,  0.000000 
 229876368.000000, -0.346959 , 3.907479, 8.839087, 361406592.000000, -3.010000,  0.210000,  -0.070000, 0.000000,  0.000000 
 229896368.000000, -0.392423 , 3.929015, 8.891729, 361426240.000000, -2.170000,  0.140000,  0.140000, 0.000000,  0.000000 
 229916336.000000, -0.421137 , 3.984050, 8.855836, 361446240.000000, -1.120000,  0.140000,  0.140000, 0.000000,  0.000000 
 229936336.000000, -0.344566 , 3.957729, 8.848659, 361466240.000000, 0.560000,  0.280000,  0.140000, 0.000000,  0.000000 
 229956656.000000, -0.421137 , 3.921836, 8.824730, 361486208.000000, -0.840000,  0.210000,  0.490000, 0.000000,  0.000000 
 229976336.000000, -0.454636 , 4.108476, 8.757731, 361506528.000000, 0.910000,  0.840000,  -0.840000, 0.000000,  0.000000 
 229996304.000000, -0.378066 , 4.077370, 8.803195, 361526208.000000, 1.960000,  0.700000,  0.490000, 0.000000,  0.000000 
 230016304.000000, -0.380459 , 4.063013, 8.827123, 361546176.000000, 0.420000,  0.700000,  -0.140000, 0.000000,  0.000000 
 230036272.000000, -0.461815 , 3.964907, 8.886944, 361566176.000000, -1.610000,  0.770000,  0.070000, 0.000000,  0.000000 
 230056592.000000, -0.416351 , 3.929015, 8.831908, 361586176.000000, -2.940000,  0.700000,  -0.560000, 0.000000,  0.000000 
 230076272.000000, -0.397209 , 4.024727, 8.796017, 361606464.000000, -1.050000,  0.280000,  0.630000, 0.000000,  0.000000 
 230096240.000000, -0.399601 , 3.940979, 8.853443, 361626144.000000, -0.140000,  0.280000,  0.700000, 0.000000,  0.000000 
 230116240.000000, -0.380459 , 3.955336, 8.896514, 361666112.000000, 0.280000,  0.560000,  0.420000, 361665376.000000,  1008.902527 
 230136240.000000, -0.401994 , 4.017549, 8.798409, 0.000000, 0.000000,  0.000000,  0.000000, 0.000000,  0.000000 
 230156528.000000, -0.387637 , 4.115655, 8.836694, 361686112.000000, 1.540000,  0.560000,  0.140000, 0.000000,  0.000000 
 230176208.000000, -0.468993 , 4.163511, 8.779266, 361706400.000000, 1.610000,  0.560000,  -0.280000, 0.000000,  0.000000 
 230196208.000000, -0.421137 , 4.051049, 8.848659, 361726080.000000, 0.630000,  0.420000,  0.140000, 0.000000,  0.000000 
 230216208.000000, -0.430708 , 3.926622, 8.855836, 361746080.000000, -1.330000,  0.420000,  0.350000, 0.000000,  0.000000 
 230236176.000000, -0.323031 , 3.905087, 8.874979, 361766112.000000, -1.960000,  0.350000,  0.280000, 0.000000,  0.000000 
 230256464.000000, -0.378066 , 3.974478, 8.867801, 361786048.000000, -1.960000,  0.420000,  0.420000, 0.000000,  0.000000 
 230276144.000000, -0.457029 , 4.113262, 8.772088, 361806368.000000, 1.120000,  0.560000,  0.210000, 0.000000,  0.000000 
 230296496.000000, -0.378066 , 3.993621, 8.810372, 361826048.000000, 0.910000,  0.490000,  -0.280000, 0.000000,  0.000000 
 230316144.000000, -0.413958 , 4.074977, 8.805587, 361846368.000000, 0.910000,  0.140000,  0.140000, 0.000000,  0.000000 
 230336112.000000, -0.394816 , 3.993621, 8.867801, 361866016.000000, 0.910000,  0.560000,  0.140000, 0.000000,  0.000000 
 230356432.000000, -0.306281 , 4.024727, 8.819944, 361885984.000000, -0.560000,  0.560000,  0.140000, 0.000000,  0.000000 
 230376112.000000, -0.382852 , 4.007978, 8.853443, 361906304.000000, -0.560000,  0.070000,  0.350000, 0.000000,  0.000000 
 230396080.000000, -0.447458 , 4.031906, 8.827123, 361925984.000000, -0.420000,  0.630000,  -0.280000, 0.000000,  0.000000 
 230416080.000000, -0.385244 , 4.072584, 8.819944, 361945952.000000, -0.700000,  0.420000,  -0.490000, 0.000000,  0.000000 
 230436080.000000, -0.380459 , 4.003192, 8.817552, 361965952.000000, 0.210000,  0.140000,  0.280000, 0.000000,  0.000000 
 230456368.000000, -0.390030 , 3.902694, 8.858230, 361985952.000000, -1.190000,  0.140000,  -0.140000, 0.000000,  0.000000 
 230476048.000000, -0.404387 , 4.019942, 8.843873, 362006240.000000, -1.680000,  0.350000,  -0.280000, 0.000000,  0.000000 
 230496016.000000, -0.440279 , 4.000800, 8.846266, 362025920.000000, -1.680000,  0.420000,  0.070000, 0.000000,  0.000000 
 230516016.000000, -0.385244 , 3.998406, 8.819944, 362045920.000000, 0.070000,  0.420000,  0.210000, 0.000000,  0.000000 
 230536016.000000, -0.358923 , 4.031906, 8.812766, 362065888.000000, -0.420000,  0.350000,  0.140000, 0.000000,  0.000000 
 230556304.000000, -0.387637 , 4.077370, 8.803195, 362085888.000000, 0.210000,  0.560000,  0.140000, 0.000000,  0.000000 
 230575984.000000, -0.385244 , 4.005585, 8.767302, 362106176.000000, 0.210000,  0.560000,  0.070000, 0.000000,  0.000000 
 230595984.000000, -0.440279 , 4.010371, 8.815158, 362125856.000000, -0.280000,  0.420000,  -0.070000, 0.000000,  0.000000 
 230615952.000000, -0.437887 , 3.979264, 8.834301, 362145856.000000, -0.770000,  0.490000,  -0.140000, 0.000000,  0.000000 
 230635952.000000, -0.409173 , 3.933800, 8.860621, 362165856.000000, -1.260000,  0.420000,  -0.070000, 0.000000,  0.000000 
 230656272.000000, -0.401994 , 3.972085, 8.874979, 362185824.000000, -1.050000,  0.350000,  0.070000, 0.000000,  0.000000 
 230675952.000000, -0.404387 , 4.055835, 8.851050, 362206144.000000, 0.140000,  0.350000,  -0.070000, 0.000000,  0.000000 
 230695920.000000, -0.378066 , 4.096512, 8.812766, 362225824.000000, 0.770000,  0.210000,  -0.070000, 0.000000,  0.000000 
 230715920.000000, -0.385244 , 4.077370, 8.793623, 362245792.000000, 0.490000,  0.210000,  -0.070000, 0.000000,  0.000000 
 230735888.000000, -0.440279 , 4.022335, 8.817552, 362265792.000000, -0.350000,  0.280000,  -0.140000, 0.000000,  0.000000 
 230756208.000000, -0.473779 , 3.967300, 8.822337, 362285792.000000, -1.260000,  0.280000,  -0.070000, 0.000000,  0.000000 
 230775888.000000, -0.413958 , 3.960121, 8.889337, 362306080.000000, -1.470000,  0.280000,  -0.070000, 0.000000,  0.000000 
 230795856.000000, -0.428315 , 4.024727, 8.867801, 362325760.000000, -0.770000,  0.280000,  0.070000, 0.000000,  0.000000 
 230815856.000000, -0.404387 , 4.051049, 8.815158, 362345760.000000, -0.070000,  0.280000,  0.070000, 0.000000,  0.000000 
 230835856.000000, -0.394816 , 4.053442, 8.805587, 362365728.000000, 0.350000,  0.210000,  0.070000, 0.000000,  0.000000 
 230856144.000000, -0.416351 , 4.012764, 8.824730, 362385728.000000, 0.140000,  0.350000,  0.070000, 0.000000,  0.000000 
 230875824.000000, -0.457029 , 4.012764, 8.834301, 362406016.000000, -0.420000,  0.420000,  0.070000, 0.000000,  0.000000 
 230895824.000000, -0.423530 , 4.017549, 8.819944, 362425728.000000, -0.700000,  0.420000,  0.070000, 0.000000,  0.000000 
 230915824.000000, -0.346959 , 4.012764, 8.836694, 362445696.000000, -0.420000,  0.280000,  0.140000, 0.000000,  0.000000 
 230935792.000000, -0.339781 , 4.010371, 8.805587, 362465696.000000, -0.140000,  0.350000,  0.350000, 0.000000,  0.000000 
 230956080.000000, -0.459422 , 4.063013, 8.810372, 362485664.000000, 0.350000,  0.420000,  0.070000, 0.000000,  0.000000 
 230975792.000000, -0.447458 , 4.103691, 8.798409, 362505984.000000, 0.910000,  0.630000,  -0.280000, 0.000000,  0.000000 
 230995760.000000, -0.401994 , 4.043870, 8.807980, 362525664.000000, 0.140000,  0.350000,  0.140000, 0.000000,  0.000000 
 231015760.000000, -0.392423 , 3.948158, 8.836694, 362545632.000000, -1.680000,  0.140000,  0.490000, 0.000000,  0.000000 
 231035760.000000, -0.354138 , 3.907479, 8.843873, 362565632.000000, -2.170000,  0.280000,  0.280000, 0.000000,  0.000000 
 231056048.000000, -0.370888 , 4.029513, 8.846266, 362585632.000000, -0.630000,  0.350000,  0.070000, 0.000000,  0.000000 
 231075728.000000, -0.425922 , 4.118048, 8.819944, 362605920.000000, 1.120000,  0.280000,  0.140000, 0.000000,  0.000000 
