time,seconds_elapsed,relativeAltitude,pressure
1633779987870101500,-0.5738984375,0,1005.013427734375
1633779988870225400,0.426225341796875,0.00792694091796875,1005.0125122070312
1633779989870802700,1.426802734375,0.0158538818359375,1005.0115203857422
1633779990871379700,2.427379638671875,0.13211822509765625,1004.99755859375
1633779991871954400,3.427954345703125,0.29329681396484375,1004.9782562255859
1633779992872531700,4.42853173828125,0.494110107421875,1004.9543762207031
1633779993423484700,4.979484619140625,0.69757080078125,1004.9299621582031
1633779994424063500,5.9800634765625,0.8217620849609375,1004.9152374267578
1633779995424636700,6.98063671875,1.04107666015625,1004.8889923095703
1633779996425212700,7.981212646484375,1.2339630126953125,1004.8660278320312
1633779997425790500,8.98179052734375,1.45855712890625,1004.8394012451172
1633779998426366500,9.982366455078125,1.6593780517578125,1004.8152160644531
1633779999426945500,10.982945556640624,1.8575515747070312,1004.7916412353516
1633780000427518700,11.983518798828126,2.0715789794921875,1004.7663116455078
1633780001428093400,12.984093505859375,2.322601318359375,1004.7362518310547
1633780002428671500,13.98467138671875,2.5656890869140625,1004.7071838378906
1633780003429248500,14.98524853515625,2.7823638916015625,1004.6812438964844
1633780004429821400,15.985821533203126,2.9514694213867188,1004.6613311767578
