 104224512.000000, 0.969093 , 0.294317, 9.626326, 1031933888.000000, -0.210000,  0.420000,  0.070000, 0.000000,  0.000000 
 104245056.000000, 0.976272 , 0.306281, 9.650253, 1031953792.000000, -0.210000,  0.350000,  0.070000, 0.000000,  0.000000 
 104264448.000000, 0.978664 , 0.323031, 9.626326, 1031974336.000000, -0.140000,  0.350000,  0.140000, 0.000000,  0.000000 
 104284672.000000, 0.990629 , 0.325424, 9.659825, 1031993728.000000, -0.140000,  0.350000,  0.070000, 0.000000,  0.000000 
 104304448.000000, 1.002593 , 0.308674, 9.633504, 1032013952.000000, -0.140000,  0.280000,  0.070000, 0.000000,  0.000000 
 104324288.000000, 1.009771 , 0.368495, 9.626326, 1032033728.000000, -0.490000,  0.280000,  0.070000, 0.000000,  0.000000 
 104344896.000000, 0.959522 , 0.301496, 9.681360, 1032053568.000000, -0.630000,  0.490000,  0.070000, 0.000000,  0.000000 
 104364224.000000, 0.981057 , 0.296710, 9.614362, 1032074176.000000, -0.770000,  0.560000,  0.070000, 0.000000,  0.000000 
 104384512.000000, 1.012164 , 0.318245, 9.650253, 1032093504.000000, -0.490000,  0.350000,  0.070000, 0.000000,  0.000000 
 104404224.000000, 0.990629 , 0.323031, 9.635897, 1032113792.000000, -0.350000,  0.210000,  -0.070000, 0.000000,  0.000000 
 104424128.000000, 1.024128 , 0.337388, 9.638289, 1032133504.000000, -0.140000,  0.210000,  -0.070000, 0.000000,  0.000000 
 104446592.000000, 1.002593 , 0.289532, 9.633504, 1032153408.000000, -0.210000,  0.350000,  -0.070000, 0.000000,  0.000000 
 104464064.000000, 1.019342 , 0.332602, 9.623933, 1032175872.000000, -0.350000,  0.280000,  -0.070000, 0.000000,  0.000000 
 104484288.000000, 0.990629 , 0.323031, 9.647861, 1032193344.000000, -0.630000,  0.420000,  -0.070000, 0.000000,  0.000000 
 104504000.000000, 1.019342 , 0.291924, 9.631111, 1032213568.000000, -0.700000,  0.420000,  0.070000, 0.000000,  0.000000 
 104523904.000000, 1.048056 , 0.279960, 9.643075, 1032233280.000000, -0.420000,  0.420000,  0.070000, 0.000000,  0.000000 
 104544448.000000, 0.981057 , 0.294317, 9.638289, 1032253184.000000, -0.210000,  0.350000,  0.070000, 0.000000,  0.000000 
 104563840.000000, 0.983450 , 0.306281, 9.616754, 1032273728.000000, -0.140000,  0.420000,  0.070000, 0.000000,  0.000000 
 104584064.000000, 1.002593 , 0.301496, 9.623933, 1032293120.000000, -0.280000,  0.350000,  0.070000, 0.000000,  0.000000 
 104603776.000000, 0.976272 , 0.315853, 9.650253, 1032313344.000000, -0.350000,  0.350000,  0.070000, 0.000000,  0.000000 
 104623680.000000, 0.966700 , 0.320638, 9.633504, 1032333120.000000, -0.420000,  0.420000,  0.070000, 0.000000,  0.000000 
 104644224.000000, 0.997807 , 0.279960, 9.611969, 1032352960.000000, -0.280000,  0.420000,  0.070000, 0.000000,  0.000000 
 104663616.000000, 0.981057 , 0.313460, 9.623933, 1032373568.000000, -0.350000,  0.280000,  0.070000, 0.000000,  0.000000 
 104683840.000000, 0.983450 , 0.303888, 9.638289, 1032392896.000000, -0.490000,  0.420000,  0.070000, 0.000000,  0.000000 
 104703616.000000, 1.045663 , 0.337388, 9.659825, 1032413120.000000, -0.280000,  0.420000,  0.070000, 0.000000,  0.000000 
 104723520.000000, 1.004985 , 0.294317, 9.614362, 1032432896.000000, -0.280000,  0.210000,  0.070000, 0.000000,  0.000000 
