time,seconds_elapsed,relativeAltitude,pressure
1633781240443199500,-0.581800537109375,0,1004.6950531005859
1633781241443373300,0.418373291015625,0.02642822265625,1004.6916198730469
1633781242443950300,1.418950439453125,0.05548858642578125,1004.6881866455078
1633781243444528400,2.4195283203125,0.06870269775390625,1004.6866607666016
1633781244445099300,3.420099365234375,0.095123291015625,1004.6835327148438
1633781245445678300,4.42067822265625,0.09777069091796875,1004.6832275390625
1633781245996627500,4.97162744140625,0.11362457275390625,1004.6812438964844
1633781246997205200,5.972205322265625,0.11362457275390625,1004.6812438964844
1633781247997780200,6.9727802734375,0.11362457275390625,1004.6813201904297
1633781248998356200,7.973356201171875,0.11362457275390625,1004.6813201904297
1633781249998932500,8.973932373046875,0.11626434326171875,1004.6810150146484
1633781250999509200,9.97450927734375,0.11890411376953125,1004.6806335449219
1633781252000086300,10.975086181640625,0.121551513671875,1004.6805572509766
1633781253000666400,11.975666259765624,0.13475799560546875,1004.6788024902344
1633781254001240300,12.976240234375,0.13475799560546875,1004.6788024902344
1633781255001814300,13.976814208984376,0.1268310546875,1004.6799468994141
1633781256002391300,14.977391357421874,0.121551513671875,1004.6804809570312
1633781257002966500,15.977966552734374,0.11890411376953125,1004.6807861328125
1633781258003545300,16.97854541015625,0.11890411376953125,1004.6807861328125
1633781259004121300,17.979121337890625,0.1109771728515625,1004.6816253662109
