time,seconds_elapsed,relativeAltitude,pressure
1634125466273963500,-0.576036376953125,0,1003.4298706054688
1634125467274537200,0.424537109375,0.00792694091796875,1003.428955078125
1634125468275116500,1.425116455078125,0.00792694091796875,1003.4288787841797
1634125469275690200,2.425690185546875,0.00792694091796875,1003.4288787841797
1634125470276266200,3.426266357421875,-0.02642059326171875,1003.4331512451172
1634125471276848400,4.426848388671875,-0.05284881591796875,1003.4361267089844
1634125471827790300,4.977790283203125,-0.07398223876953125,1003.4384918212891
1634125472828372500,5.97837255859375,-0.0819091796875,1003.4396362304688
1634125473828944400,6.9789443359375,-0.095123291015625,1003.4412384033203
1634125474829521400,7.979521484375,-0.1241912841796875,1003.4445953369141
1634125475830097400,8.980097412109375,-0.140045166015625,1003.4464263916016
1634125476830673400,9.98067333984375,-0.16646575927734375,1003.4497833251953
1634125477831249400,10.98124951171875,-0.1876068115234375,1003.4522247314453
1634125478831828500,11.981828369140626,-0.2245941162109375,1003.4565734863281
1634125479832401200,12.982401123046875,-0.240447998046875,1003.4583282470703
1634125480832981200,13.982981201171874,-0.26158905029296875,1003.4609985351562
1634125481833554200,14.98355419921875,-0.2880096435546875,1003.4640502929688
1634125482834136300,15.98413623046875,-0.29329681396484375,1003.4647369384766
1634125483834706400,16.98470654296875,-0.30915069580078125,1003.4666442871094
1634125484835283200,17.985283203125,-0.32764434814453125,1003.4690093994141
1634125485835862300,18.9858623046875,-0.330291748046875,1003.4690856933594
1634125486836436200,19.986436279296875,-0.3355712890625,1003.4698486328125
1634125487837012200,20.98701220703125,-0.37256622314453125,1003.47412109375
1634125488837780500,21.987780517578123,-0.3778533935546875,1003.4748840332031
1634125489838163500,22.98816357421875,-0.40427398681640625,1003.4779357910156
1634125490838742300,23.9887421875,-0.41748809814453125,1003.4796905517578
1634125491839320300,24.9893203125,-0.457122802734375,1003.4842681884766
1634125492839897300,25.9898974609375,-0.4597625732421875,1003.4848022460938
1634125493840472600,26.99047265625,-0.4597625732421875,1003.4848022460938
1634125494841049300,27.99104931640625,-0.46768951416015625,1003.4857177734375
