time,seconds_elapsed,relativeAltitude,pressure
1633779624106148000,-0.578851806640625,0,1005.0498962402344
1633779625106720000,0.421719970703125,0.02642822265625,1005.0466918945312
1633779626107297800,1.4222978515625,0.05548858642578125,1005.0434112548828
1633779627107876000,2.4228759765625,0.19553375244140625,1005.0267028808594
1633779628108450800,3.423450927734375,0.4227752685546875,1004.9993896484375
1633779629109028000,4.424028076171875,0.66058349609375,1004.9711608886719
1633779629660098000,4.97509814453125,0.9327392578125,1004.9385070800781
1633779630660678000,5.975677978515625,1.0648574829101562,1004.9228668212891
1633779631661367800,6.976367919921875,1.344940185546875,1004.8893737792969
1633779632661828000,7.976828125,1.625030517578125,1004.85595703125
1633779633662405000,8.977405029296875,1.910400390625,1004.8220825195312
1633779634662978800,9.977978759765625,2.1799163818359375,1004.7897338867188
1633779635663554800,10.978554931640625,2.462646484375,1004.7560882568359
1633779636664133000,11.979133056640626,2.785003662109375,1004.7177124023438
1633779637664707000,12.97970703125,3.0809478759765625,1004.6822357177734
