time,seconds_elapsed,relativeAltitude,pressure
1633782198710639400,-0.553360595703125,0,1004.9266815185547
1633782199711215400,0.44721533203125,-0.02378082275390625,1004.9293518066406
1633782200711796200,1.447796142578125,-0.044921875,1004.9319458007812
1633782201712368000,2.4483681640625,-0.044921875,1004.9320220947266
1633782202712944400,3.4489443359375,-0.044921875,1004.9319458007812
1633782203713523500,4.4495234375,-0.03435516357421875,1004.9307250976562
1633782204264470300,5.00047021484375,-0.03435516357421875,1004.9307250976562
1633782205265047300,6.00104736328125,-0.03435516357421875,1004.9307250976562
1633782206265622300,7.001622314453125,-0.0158538818359375,1004.9284362792969
1633782207266199300,8.00219921875,-0.0158538818359375,1004.9284362792969
1633782208266775300,9.002775390625,-0.01850128173828125,1004.9289703369141
1633782209267351300,10.003351318359375,-0.01850128173828125,1004.9289703369141
1633782210267928300,11.00392822265625,-0.01850128173828125,1004.9289703369141
1633782211268503600,12.004503662109375,-0.03699493408203125,1004.9310302734375
1633782212269081300,13.005081298828125,-0.044921875,1004.9320220947266
1633782213269655300,14.0056552734375,-0.044921875,1004.9321746826172
1633782214270232300,15.006232421875,-0.05020904541015625,1004.9327087402344
1633782215270810400,16.006810302734376,-0.0475616455078125,1004.9322509765625
1633782216271385300,17.00738525390625,-0.0475616455078125,1004.9322509765625
1633782217271962400,18.00796240234375,-0.03435516357421875,1004.9308776855469
