time,seconds_elapsed,relativeAltitude,pressure
1633781424225825500,-0.551174560546875,0,1004.6749877929688
1633781425226398700,0.449398681640625,0.00528717041015625,1004.6743774414062
1633781426226975700,1.449975830078125,0,1004.6749877929688
1633781427227551700,2.4505517578125,-0.01320648193359375,1004.6768188476562
1633781428228127700,3.451127685546875,-0.01849365234375,1004.6774291992188
1633781429228705500,4.45170556640625,-0.01849365234375,1004.6774291992188
1633781429779694600,5.002694580078125,-0.02378082275390625,1004.6778106689453
1633781430780276500,6.0032763671875,-0.02378082275390625,1004.6778106689453
1633781431780845600,7.003845458984375,-0.031707763671875,1004.6787261962891
1633781432781418500,8.00441845703125,-0.031707763671875,1004.6787261962891
1633781433781998600,9.00499853515625,-0.04227447509765625,1004.6800994873047
1633781434782576600,10.00557666015625,-0.0528411865234375,1004.6813201904297
1633781435783151600,11.006151611328125,-0.05812835693359375,1004.6820068359375
1633781436783726600,12.0067265625,-0.0660552978515625,1004.6828460693359
1633781437784302600,13.007302490234375,-0.068695068359375,1004.6833801269531
1633781438784882400,14.00788232421875,-0.07398223876953125,1004.6837615966797
1633781439785457700,15.008457763671874,-0.07398223876953125,1004.6837615966797
1633781440786380500,16.009380615234374,-0.07398223876953125,1004.6837615966797
1633781441786607600,17.009607666015626,-0.06341552734375,1004.6826934814453
1633781442787185700,18.010185546875,-0.06341552734375,1004.6826934814453
