time,seconds_elapsed,z,y,x
1633781424818297600,0.041297607421875,-0.03276704251766205,-0.17314191162586212,-0.24232171475887299
1633781424838175500,0.061175537109375,-0.029934141784906387,-0.09616895765066147,-0.15307995676994324
1633781424858054700,0.0810546875,-0.03519953787326813,-0.041077159345149994,-0.046615466475486755
1633781424877933600,0.10093359375,-0.04365267604589462,-0.01703813299536705,0.061700887978076935
1633781424897812500,0.1208125,-0.04030246287584305,-0.040919169783592224,0.14532800018787384
1633781424917691600,0.140691650390625,-0.036874230951070786,-0.10181868821382523,0.17297464609146118
1633781424937569500,0.160569580078125,-0.01644735597074032,-0.018519161269068718,0.19153550267219543
1633781424957448400,0.180448486328125,0.04506509751081467,0.12551726400852203,0.2089448720216751
1633781424977327600,0.20032763671875,0.06859428435564041,0.268966406583786,0.13127107918262482
1633781424997206800,0.220206787109375,-0.03775988891720772,0.18452295660972595,-0.09790020436048508
1633781425017084700,0.240084716796875,-0.09228939563035965,-0.07773908227682114,-0.4253607392311096
1633781425036963600,0.259963623046875,0.0212338175624609,-0.3441711366176605,-0.5470210313796997
1633781425056842500,0.279842529296875,0.22463631629943848,-0.34708553552627563,-0.3706454634666443
1633781425076721700,0.2997216796875,0.4651361107826233,-0.2530222237110138,-0.11229904741048813
1633781425096600600,0.3196005859375,0.5362359285354614,-0.012427284382283688,0.01696002297103405
1633781425116478700,0.339478759765625,0.49462810158729553,0.20500025153160095,0.014236156828701496
1633781425136357600,0.359357666015625,0.45326927304267883,0.285739004611969,0.0006811066414229572
1633781425156236500,0.379236572265625,0.3785322904586792,0.19582581520080566,0.0700988918542862
1633781425176115500,0.399115478515625,0.262881875038147,0.1748742014169693,0.12266063690185547
1633781425195994600,0.41899462890625,0.17733962833881378,0.11509381234645844,0.11566373705863953
1633781425215872800,0.438872802734375,0.1500803828239441,0.016262255609035492,0.08445751667022705
1633781425235752000,0.458751953125,0.13172420859336853,-0.12644636631011963,0.16111592948436737
1633781425255630800,0.478630859375,0.1090402603149414,-0.2916441857814789,0.3215358555316925
1633781425275509800,0.498509765625,0.04372842237353325,-0.26353561878204346,0.44927504658699036
1633781425295389000,0.518388916015625,-0.017556771636009216,-0.16807647049427032,0.4850548803806305
1633781425315266800,0.538266845703125,-0.0504281185567379,-0.1485867202281952,0.46835172176361084
1633781425335146000,0.55814599609375,-0.08265737444162369,-0.17951777577400208,0.38127368688583374
1633781425355025000,0.57802490234375,-0.052526433020830154,-0.13379713892936707,0.2669945955276489
1633781425374903800,0.59790380859375,0.051747631281614304,-0.060867611318826675,0.19774238765239716
1633781425394782000,0.617781982421875,0.1188427209854126,-0.027763688936829567,0.2019643783569336
1633781425414660900,0.637660888671875,0.11584010720252991,0.034562963992357254,0.2100420743227005
1633781425434539800,0.657539794921875,0.08818323165178299,0.09654451906681061,0.19413836300373077
1633781425454419000,0.6774189453125,0.07562530785799026,0.055507123470306396,0.13980571925640106
1633781425474297900,0.6972978515625,0.07699305564165115,-0.0006551574915647507,0.06455022096633911
1633781425494176000,0.717176025390625,0.06222764775156975,-0.06292910128831863,0.02521599642932415
1633781425514054700,0.7370546875,0.05895167961716652,-0.06180128827691078,0.04275287687778473
1633781425533933800,0.756933837890625,0.05969162657856941,-0.045339565724134445,0.08647168427705765
1633781425553812700,0.776812744140625,0.022904422134160995,-0.10948804765939713,0.09265532344579697
1633781425573692000,0.79669189453125,-0.04089421406388283,-0.14546580612659454,-0.008246894925832748
1633781425593569800,0.81656982421875,-0.0804351344704628,-0.15204660594463348,-0.15588825941085815
1633781425613449000,0.836448974609375,-0.10521078109741211,-0.16440846025943756,-0.21142180263996124
1633781425633327900,0.856327880859375,-0.13575276732444763,-0.19528721272945404,-0.21489472687244415
1633781425653206800,0.876206787109375,-0.20793481171131134,-0.23248037695884705,-0.23614248633384705
1633781425673086000,0.8960859375,-0.3094479739665985,-0.22593237459659576,-0.24272829294204712
1633781425692963800,0.9159638671875,-0.38525739312171936,-0.24597783386707306,-0.1761784851551056
1633781425712843000,0.935843017578125,-0.39904212951660156,-0.2752228379249573,-0.09024716168642044
1633781425732722000,0.955721923828125,-0.3629435896873474,-0.29780668020248413,-0.09271986037492752
1633781425752600800,0.975600830078125,-0.3241061866283417,-0.29833024740219116,-0.1498851329088211
1633781425772479700,0.995479736328125,-0.3016701340675354,-0.26264727115631104,-0.19651293754577637
1633781425792358000,1.01535791015625,-0.2555357813835144,-0.26861587166786194,-0.2266024649143219
1633781425812236800,1.03523681640625,-0.16595381498336792,-0.3251435458660126,-0.21557268500328064
1633781425832116000,1.055115966796875,-0.11382386088371277,-0.37855249643325806,-0.20546717941761017
1633781425851995000,1.074994873046875,-0.113007552921772,-0.43405845761299133,-0.1663111001253128
1633781425871873000,1.094873046875,-0.15478532016277313,-0.4236634075641632,-0.1037549152970314
1633781425891751700,1.114751708984375,-0.19132286310195923,-0.34416744112968445,-0.03829853609204292
1633781425911630800,1.134630859375,-0.21007487177848816,-0.33554452657699585,-0.008192526176571846
1633781425931509800,1.154509765625,-0.22172188758850098,-0.38125449419021606,-0.03122895397245884
1633781425951389000,1.174388916015625,-0.19977179169654846,-0.37411439418792725,-0.08453596383333206
1633781425971266800,1.194266845703125,-0.12196952849626541,-0.28457003831863403,-0.11087283492088318
1633781425991145700,1.214145751953125,-0.07499045133590698,-0.2059384286403656,-0.0844760611653328
1633781426011025000,1.23402490234375,-0.0879926085472107,-0.13980624079704285,0.0036006143782287836
1633781426030903800,1.25390380859375,-0.10282076150178909,-0.031240399926900864,0.10467493534088135
