time,seconds_elapsed,relativeAltitude,pressure
1637056712938607900,-0.52639208984375,0,1001.9257354736328
1637056713939189000,0.47418896484375,-0.0290679931640625,1001.9292449951172
1637056714939763000,1.474762939453125,-0.058135986328125,1001.9327545166016
1637056715940616000,2.475615966796875,-0.0792694091796875,1001.9350433349609
1637056716940919000,3.4759189453125,-0.11626434326171875,1001.9393920898438
1637056717941491000,4.476490966796875,-0.121551513671875,1001.9401550292969
1637056718492438800,5.027438720703125,-0.121551513671875,1001.9403076171875
1637056719493015800,6.028015869140625,-0.13211822509765625,1001.9413757324219
1637056720493596700,7.0285966796875,-0.13211822509765625,1001.9413757324219
1637056721494169900,8.029169921875,-0.13211822509765625,1001.9413757324219
1637056722494743800,9.029743896484375,-0.09777069091796875,1001.9374084472656
1637056723495323000,10.030322998046875,-0.06870269775390625,1001.9338989257812
1637056724495901000,11.03090087890625,-0.0475616455078125,1001.9313049316406
1637056725496473900,12.031473876953125,-0.02378082275390625,1001.9285583496094
1637056726497048800,13.032048828125,-0.0158538818359375,1001.9274139404297
1637056727497627000,14.032626953125,-0.0158538818359375,1001.9274139404297
1637056728498203000,15.033202880859376,-0.0422821044921875,1001.9306945800781
1637056729498780700,16.03378076171875,-0.0422821044921875,1001.9307708740234
1637056730499359000,17.03435888671875,-0.0422821044921875,1001.9307708740234
1637056731499934000,18.034933837890627,-0.031707763671875,1001.9296264648438
1637056732500508700,19.0355087890625,-0.0290679931640625,1001.9290924072266
1637056733501084000,20.036083984375,-0.0158538818359375,1001.9276428222656
1637056734501661700,21.03666162109375,0.00792694091796875,1001.9248199462891
1637056735502240000,22.037239990234376,0.01056671142578125,1001.9245147705078
1637056736502814700,23.037814697265624,0.01320648193359375,1001.9240570068359
1637056737503393000,24.03839306640625,0.031707763671875,1001.9219207763672
1637056738503966700,25.038966796875,0.04227447509765625,1001.9207000732422
1637056739504544800,26.039544677734376,0.04227447509765625,1001.9207000732422
1637056740505122800,27.040122802734373,0.04227447509765625,1001.9207000732422
1637056741505696800,28.04069677734375,0.0660552978515625,1001.9179534912109
1637056742506273800,29.041273681640625,0.07134246826171875,1001.9173431396484
1637056743506848800,30.041848876953125,0.0792694091796875,1001.9163513183594
1637056744507425800,31.04242578125,0.0792694091796875,1001.9162750244141
1637056745508007700,32.04300756835938,0.0792694091796875,1001.9163513183594
1637056746508576000,33.04357592773437,0.0845489501953125,1001.9155883789062
1637056747509153800,34.04415380859375,0.08719635009765625,1001.915283203125
1637056748509736000,35.04473583984375,0.10305023193359375,1001.9133758544922
1637056749510305000,36.04530493164062,0.11626434326171875,1001.9117736816406
1637056750510881800,37.0458818359375,0.11890411376953125,1001.9113922119141
1637056751511458000,38.0464580078125,0.1294708251953125,1001.9102478027344
1637056752512035800,39.04703588867188,0.1294708251953125,1001.9102478027344
1637056753512610800,40.04761083984375,0.1109771728515625,1001.9123077392578
1637056754513185800,41.04818579101563,0.10833740234375,1001.9127655029297
1637056755513768000,42.048767822265624,0.10833740234375,1001.9127655029297
1637056756514339800,43.04933984375,0.1241912841796875,1001.9109344482422
1637056757514916900,44.049916748046876,0.14797210693359375,1001.9080352783203
1637056758515494000,45.050493896484376,0.1928863525390625,1001.9026184082031
1637056759516071000,46.05107080078125,0.21138763427734375,1001.9005584716797
1637056760516644900,47.05164477539063,0.22988128662109375,1001.898193359375
1637056761517222000,48.05222192382813,0.2378082275390625,1001.8973541259766
1637056762517800000,49.052800048828125,0.2378082275390625,1001.8973541259766
1637056763518376000,50.0533759765625,0.240447998046875,1001.8972015380859
1637056764518952000,51.05395190429687,0.24837493896484375,1001.8960571289062
1637056765519528000,52.05452783203125,0.24837493896484375,1001.8960571289062
1637056766520105700,53.05510571289062,0.24837493896484375,1001.8962860107422
1637056767520681000,54.05568090820312,0.24309539794921875,1001.8968963623047
1637056768521257000,55.056257080078126,0.221954345703125,1001.8993377685547
1637056769521836800,56.0568369140625,0.2061004638671875,1001.9011688232422
1637056770522407700,57.05740771484375,0.17967987060546875,1001.9042205810547
