Acc_timestamp,Accx,Accy,Accz,Gyro_timestamp,Gyrox,Gyroy,Gyroz,Baro_timestamp,Pressure_Reading
 145940352.000000, -0.574277 , 2.065006, 9.518648, 770501184.000000, -0.070000,  0.490000,  0.070000, 0.000000,  0.000000 
 145960320.000000, -0.555135 , 2.045863, 9.485149, 770518656.000000, -0.140000,  0.560000,  -0.070000, 0.000000,  0.000000 
 145980672.000000, -0.512064 , 2.084148, 9.446864, 770538624.000000, -0.350000,  0.280000,  0.140000, 0.000000,  0.000000 
 146000320.000000, -0.492921 , 2.115255, 9.456435, 770558912.000000, -0.140000,  0.140000,  0.140000, 0.000000,  0.000000 
 146020928.000000, -0.502493 , 2.117648, 9.487542, 770578624.000000, -0.140000,  0.280000,  0.140000, 0.000000,  0.000000 
 146040320.000000, -0.540778 , 2.105684, 9.513863, 770618560.000000, -0.630000,  0.560000,  -0.140000, 0.000000,  0.000000 
 146060288.000000, -0.533599 , 2.076970, 9.446864, 0.000000, 0.000000,  0.000000,  0.000000, 0.000000,  0.000000 
 146080576.000000, -0.514457 , 2.057827, 9.458827, 770638592.000000, -0.630000,  0.280000,  0.070000, 0.000000,  0.000000 
 146100288.000000, -0.516850 , 2.091327, 9.501899, 770658880.000000, -0.560000,  0.210000,  0.140000, 0.000000,  0.000000 
 146120832.000000, -0.552742 , 2.048256, 9.473185, 770678528.000000, -0.350000,  0.280000,  0.070000, 0.000000,  0.000000 
 146140224.000000, -0.540778 , 2.091327, 9.470792, 770699136.000000, -0.140000,  0.420000,  0.070000, 0.000000,  0.000000 
 146160256.000000, -0.490529 , 2.112862, 9.482756, 770718528.000000, 0.140000,  0.420000,  0.070000, 0.000000,  0.000000 
 146180544.000000, -0.535992 , 2.100898, 9.477970, 770738496.000000, -0.070000,  0.420000,  0.070000, 0.000000,  0.000000 
 146200192.000000, -0.512064 , 2.043471, 9.480364, 770758784.000000, -0.560000,  0.280000,  0.070000, 0.000000,  0.000000 
 146220800.000000, -0.550349 , 2.057827, 9.489935, 770778496.000000, -0.700000,  0.350000,  0.070000, 0.000000,  0.000000 
 146240192.000000, -0.485743 , 2.117648, 9.468399, 770818496.000000, -0.140000,  0.350000,  0.140000, 596566336.000000,  1008.803101 
 146260160.000000, -0.457029 , 2.103291, 9.420543, 0.000000, 0.000000,  0.000000,  0.000000, 0.000000,  0.000000 
 146280448.000000, -0.547956 , 2.124826, 9.418150, 770838464.000000, -0.140000,  0.280000,  0.070000, 0.000000,  0.000000 
 146300160.000000, -0.521635 , 2.069792, 9.466006, 770858752.000000, -0.490000,  0.420000,  0.070000, 0.000000,  0.000000 
