time,seconds_elapsed,relativeAltitude,pressure
1633782541905785900,-0.563214111328125,0,1004.9748992919922
1633782542906359600,0.437359619140625,-0.0158538818359375,1004.9768829345703
1633782543906934800,1.437934814453125,-0.031707763671875,1004.9787902832031
1633782544907515000,2.438514892578125,-0.0924835205078125,1004.9860382080078
1633782545908087800,3.439087890625,-0.11626434326171875,1004.9888610839844
1633782546908665600,4.43966552734375,-0.11626434326171875,1004.9888610839844
1633782547459621600,4.99062158203125,-0.11626434326171875,1004.9888610839844
1633782548460195800,5.99119580078125,-0.140045166015625,1004.991455078125
1633782549460771800,6.991771728515625,-0.1426849365234375,1004.9919891357422
1633782550461343700,7.99234375,-0.15325927734375,1004.9932861328125
1633782551461922600,8.992922607421875,-0.1691131591796875,1004.9949645996094
1633782552462497800,9.993497802734375,-0.1691131591796875,1004.9949645996094
1633782553463074600,10.994074462890625,-0.16382598876953125,1004.9944305419922
1633782554463652600,11.994652587890625,-0.11890411376953125,1004.9890899658203
1633782555464227600,12.9952275390625,-0.0792694091796875,1004.9843597412109
1633782556464803600,13.995803466796875,-0.058135986328125,1004.9819946289062
1633782557465383000,14.9963828125,-0.03435516357421875,1004.9790954589844
1633782558465953500,15.99695361328125,-0.02642822265625,1004.9779510498047
1633782559466531800,16.99753173828125,-0.02378082275390625,1004.9777984619141
1633782560467109600,17.998109619140624,-0.0105743408203125,1004.9762725830078
