time,seconds_elapsed,z,y,x
1633780095081327000,0.0203271484375,-0.08655916154384613,0.42791348695755005,0.2263842076063156
1633780095101206300,0.040206298828125,-0.047709666192531586,0.39956170320510864,0.17302271723747253
1633780095121085200,0.060085205078125,0.012744305655360222,0.4056647717952728,0.14404365420341492
1633780095140964400,0.07996435546875,0.016748763620853424,0.4413028359413147,0.18515852093696594
1633780095160844300,0.09984423828125,0.06082795560359955,0.3659409284591675,0.2514137029647827
1633780095180723200,0.11972314453125,0.1372888684272766,0.3563230037689209,0.2834984064102173
1633780095200602400,0.139602294921875,0.05573609843850136,0.547885000705719,0.3655124306678772
1633780095220481300,0.159481201171875,-0.11803428083658218,0.7181527018547058,0.5093308687210083
1633780095240361200,0.179361328125,-0.2868981957435608,0.4881698489189148,0.5511468052864075
1633780095260240400,0.199240478515625,-0.34133920073509216,0.2835019826889038,0.3500228226184845
1633780095280119300,0.219119384765625,-0.3758479654788971,0.16347356140613556,0.07809945195913315
1633780095299998200,0.238998291015625,-0.29677653312683105,0.07922352850437164,-0.10660374164581299
1633780095319878100,0.258878173828125,-0.11911855638027191,-0.014385903254151344,-0.20270700752735138
1633780095339757300,0.27875732421875,0.004407821223139763,-0.0973081961274147,-0.2059490829706192
1633780095359636200,0.29863623046875,0.030199099332094193,0.001644272357225418,-0.17747217416763306
1633780095379515100,0.31851513671875,-0.12270499765872955,0.06587531417608261,-0.10002725571393967
1633780095399395300,0.338395263671875,-0.34141799807548523,0.23807156085968018,-0.05594664812088013
1633780095419274200,0.358274169921875,-0.12455900013446808,0.21701565384864807,-0.028671788051724434
1633780095439153200,0.378153076171875,0.3535359799861908,-0.18847183883190155,0.04147760570049286
1633780095459033300,0.398033447265625,0.6790061593055725,-0.26700177788734436,0.02693619392812252
1633780095478912000,0.417912109375,0.7766886949539185,-0.38116639852523804,0.07604704052209854
1633780095498791200,0.437791259765625,0.5630936026573181,-0.4569412171840668,0.10701830685138702
1633780095518670300,0.45767041015625,0.27622443437576294,-0.5148395299911499,0.07125061005353928
1633780095538550000,0.477550048828125,0.06127361208200455,-0.43256863951683044,0.04214609041810036
1633780095558429200,0.49742919921875,-0.10962963849306107,-0.22913017868995667,0.05475377291440964
1633780095578308000,0.51730810546875,-0.21107672154903412,-0.002220654860138893,0.07636000961065292
1633780095598187300,0.537187255859375,-0.2393507957458496,0.21711598336696625,0.14192549884319305
1633780095618067200,0.557067138671875,-0.20986558496952057,0.43621402978897095,0.19164222478866577
1633780095637946000,0.576946044921875,-0.2022697776556015,0.6119160652160645,0.22658021748065948
1633780095657825300,0.5968251953125,-0.22101110219955444,0.5860888361930847,0.218246728181839
1633780095677704400,0.616704345703125,-0.2059943675994873,0.439683735370636,0.17453980445861816
1633780095697584400,0.63658447265625,-0.14714272320270538,0.22890102863311768,0.08184860646724701
1633780095717463600,0.656463623046875,-0.09907916188240051,0.05978512018918991,-0.020579643547534943
1633780095737342500,0.676342529296875,-0.06259690970182419,-0.09361696988344193,-0.04910320043563843
1633780095757221400,0.696221435546875,0.0030745570547878742,-0.18255409598350525,-0.03693950176239014
1633780095777101600,0.7161015625,0.056632496416568756,-0.1798717975616455,-0.012999920174479485
1633780095796980500,0.73598046875,0.07884517312049866,-0.11719837039709091,0.0045233904384076595
1633780095816859400,0.755859375,0.06181676685810089,-0.04124685749411583,0.014545699581503868
1633780095836738300,0.77573828125,0.025026211515069008,-0.021890046074986458,0.02934422343969345
1633780095856618500,0.795618408203125,-0.02281518653035164,-0.019912859424948692,0.028661126270890236
1633780095876497400,0.815497314453125,-0.05446906015276909,-0.07570509612560272,0.02541041374206543
1633780095896376300,0.835376220703125,-0.05284818634390831,-0.07914608716964722,0.03668629378080368
1633780095916255500,0.85525537109375,-0.019895190373063087,-0.02630103938281536,0.015192185528576374
1633780095936135400,0.875135498046875,0.022559402510523796,0.0011943113058805466,-0.03496759757399559
1633780095956014300,0.895014404296875,0.05581863224506378,-0.0084017813205719,-0.057410795241594315
1633780095975893500,0.9148935546875,0.07855287939310074,-0.04566620662808418,-0.05207311734557152
1633780095995772400,0.9347724609375,0.08207745105028152,-0.04400617629289627,-0.043751463294029236
1633780096015652400,0.95465234375,0.06607650965452194,-0.04660720005631447,-0.05205751955509186
1633780096035531500,0.974531494140625,0.05153675749897957,-0.055562302470207214,-0.06599946320056915
1633780096055410400,0.994410400390625,0.046769026666879654,-0.04533345252275467,-0.06856469810009003
1633780096075289600,1.01428955078125,0.037221428006887436,-0.04617736488580704,-0.05296086519956589
1633780096095169500,1.03416943359375,0.021537505090236664,-0.07962360978126526,-0.028614327311515808
1633780096115048400,1.05404833984375,0.005034684203565121,-0.10174603015184402,-0.025629086419939995
1633780096134927600,1.073927734375,-0.013409078121185303,-0.08880443125963211,-0.04157872870564461
1633780096154806300,1.09380615234375,-0.03592207655310631,-0.03688304126262665,-0.062351569533348083
1633780096174686500,1.1136865234375,-0.04584505409002304,0.004678487777709961,-0.06777411699295044
1633780096194565600,1.133565673828125,-0.0534203015267849,0.022822178900241852,-0.08158032596111298
1633780096214444300,1.1534443359375,-0.0610845610499382,0.005718665197491646,-0.09919567406177521
1633780096234323500,1.173323486328125,-0.0639338344335556,-0.040224820375442505,-0.10129309445619583
1633780096254203400,1.193203369140625,-0.08116431534290314,-0.07643400132656097,-0.10412546992301941
1633780096274082300,1.213082275390625,-0.08161014318466187,-0.07940279692411423,-0.08915892243385315
1633780096293961500,1.23296142578125,-0.07131516933441162,-0.0472428984940052,-0.060757532715797424
