time,seconds_elapsed,relativeAltitude,pressure
1633780094489297200,-0.571702880859375,0,1004.8146057128906
1633780095489875200,0.428875244140625,-0.00792694091796875,1004.8155975341797
1633780096490449000,1.429448974609375,-0.0158538818359375,1004.8165893554688
1633780097491027200,2.430027099609375,-0.02906036376953125,1004.8181915283203
1633780098491600100,3.43060009765625,-0.0369873046875,1004.8191070556641
1633780099492178000,4.431177978515625,-0.0528411865234375,1004.8210906982422
1633780100043274200,4.982274169921875,-0.06341552734375,1004.8221588134766
1633780101043851300,5.982851318359375,-0.06341552734375,1004.8221588134766
1633780102044427300,6.98342724609375,-0.068695068359375,1004.8228454589844
1633780103045001000,7.9840009765625,-0.06341552734375,1004.8223114013672
1633780104045579000,8.9845791015625,-0.07398223876953125,1004.8235321044922
1633780105046158000,9.985157958984376,-0.0819091796875,1004.8243713378906
