time,seconds_elapsed,z,y,x
1633782151907245600,0.02524560546875,-1.250518798828125,34.66868591308594,-32.19845962524414
1633782151927124500,0.04512451171875,-0.847442626953125,34.26792526245117,-32.44350051879883
1633782151947003600,0.065003662109375,-0.8065185546875,34.39900588989258,-32.7237663269043
1633782151966882600,0.084882568359375,-0.852447509765625,33.89188003540039,-33.002933502197266
1633782151986761500,0.104761474609375,-0.99066162109375,33.946319580078125,-33.081966400146484
1633782152006640400,0.124640380859375,-0.964111328125,33.54627990722656,-33.277400970458984
1633782152026519600,0.14451953125,-0.604705810546875,33.48890686035156,-33.51521682739258
1633782152046398700,0.164398681640625,-0.803009033203125,33.50238037109375,-33.462039947509766
1633782152066277400,0.18427734375,-0.9908447265625,33.06926727294922,-33.72469711303711
1633782152086156500,0.204156494140625,-0.89703369140625,32.64794158935547,-34.030330657958984
1633782152106035500,0.224035400390625,-1.02301025390625,32.69990921020508,-33.96921920776367
1633782152125914600,0.24391455078125,-0.992645263671875,32.60533905029297,-34.293277740478516
1633782152145793500,0.26379345703125,-1.158966064453125,32.785301208496094,-34.50545883178711
1633782152165672400,0.28367236328125,-0.988006591796875,32.56675338745117,-34.5176887512207
1633782152185551600,0.303551513671875,-1.16455078125,32.62281799316406,-34.43119430541992
1633782152205430500,0.323430419921875,-1.464874267578125,32.416748046875,-34.521976470947266
1633782152225309700,0.343309814453125,-1.397552490234375,32.74536895751953,-34.70040512084961
1633782152245187600,0.3631875,-2.020050048828125,32.608970642089844,-34.50251388549805
1633782152265066500,0.38306640625,-2.394378662109375,32.847312927246094,-34.31557083129883
1633782152284945400,0.4029453125,-2.816131591796875,32.607723236083984,-33.98793411254883
1633782152304824600,0.422824462890625,-3.025848388671875,32.91717529296875,-33.736690521240234
1633782152324703500,0.442703369140625,-3.009796142578125,32.95588684082031,-33.863834381103516
1633782152344582700,0.462582763671875,-2.708160400390625,33.210182189941406,-33.7530403137207
1633782152364461600,0.482461669921875,-2.609588623046875,33.33513641357422,-33.89606857299805
1633782152384340700,0.5023408203125,-2.79461669921875,33.059940338134766,-33.976985931396484
1633782152404219600,0.5222197265625,-2.56488037109375,33.28550720214844,-33.597232818603516
1633782152424098800,0.542098876953125,-2.96875,33.549339294433594,-33.93424606323242
1633782152443977500,0.5619775390625,-2.622528076171875,33.188385009765625,-33.87044143676758
1633782152463856600,0.581856689453125,-2.712310791015625,32.492027282714844,-34.368656158447266
1633782152483735600,0.601735595703125,-2.553314208984375,32.43452453613281,-34.47980880737305
1633782152503614700,0.62161474609375,-2.489532470703125,32.192840576171875,-35.00723648071289
1633782152523494000,0.641493896484375,-2.133819580078125,31.8769474029541,-34.98844528198242
1633782152543372500,0.66137255859375,-2.94085693359375,31.38335418701172,-35.24649429321289
1633782152563251700,0.681251708984375,-2.697479248046875,31.20838165283203,-35.693912506103516
1633782152583130600,0.701130615234375,-2.993408203125,30.994409561157227,-35.691226959228516
1633782152603009800,0.721009765625,-2.761383056640625,30.772830963134766,-35.70145034790039
1633782152622888400,0.740888427734375,-2.544525146484375,30.441513061523438,-36.321895599365234
1633782152642767600,0.760767578125,-1.6300048828125,30.3182373046875,-36.58903121948242
1633782152662646800,0.780646728515625,-1.4814453125,30.339269638061523,-36.74942398071289
1633782152682525700,0.800525634765625,-1.69525146484375,29.91231346130371,-36.90849685668945
1633782152702404900,0.82040478515625,-1.094451904296875,30.036226272583008,-36.7365837097168
1633782152722283500,0.840283447265625,-0.807708740234375,29.567426681518555,-37.194828033447266
1633782152742162700,0.86016259765625,-0.371612548828125,29.5290584564209,-37.30717086791992
1633782152762041600,0.88004150390625,0.1768798828125,29.344715118408203,-37.33724594116211
1633782152781920800,0.899920654296875,0.375030517578125,28.97024154663086,-37.58829116821289
1633782152801799700,0.919799560546875,0.573577880859375,28.64794921875,-37.819637298583984
1633782152821678600,0.9396787109375,1.16937255859375,28.624616622924805,-38.068477630615234
1633782152841556700,0.959556640625,1.191650390625,27.933597564697266,-38.53407669067383
1633782152861435600,0.979435546875,1.528656005859375,27.577104568481445,-38.56209182739258
1633782152881314800,0.999314697265625,1.189910888671875,27.335187911987305,-38.68118667602539
1633782152901193700,1.01919384765625,1.367340087890625,26.484481811523438,-39.36983108520508
1633782152921072600,1.03907275390625,1.241729736328125,26.562480926513672,-39.408573150634766
1633782152940951600,1.05895166015625,1.464569091796875,25.985193252563477,-39.470272064208984
1633782152960830700,1.078830810546875,1.86724853515625,25.92143440246582,-39.91997146606445
1633782152980710000,1.0987099609375,2.237884521484375,25.82113265991211,-39.88290023803711
1633782153000588500,1.118588623046875,2.33660888671875,25.7448787689209,-39.872623443603516
1633782153020467700,1.1384677734375,2.49273681640625,25.91794776916504,-39.65373611450195
1633782153040346600,1.1583466796875,2.43994140625,25.660446166992188,-39.929935455322266
1633782153060225800,1.178225830078125,2.732177734375,25.640104293823242,-40.123661041259766
1633782153080104700,1.198104736328125,3.042633056640625,25.242822647094727,-40.07094955444336
1633782153099983600,1.217983642578125,3.357452392578125,25.123241424560547,-40.0261344909668
1633782153119862500,1.237862548828125,3.859100341796875,25.046586990356445,-40.14347457885742
1633782153139741700,1.25774169921875,4.361053466796875,24.9744873046875,-40.11687088012695
1633782153159620900,1.277620849609375,4.94873046875,24.84367561340332,-40.48740005493164
1633782153179499500,1.29749951171875,4.8419189453125,24.339153289794922,-40.33183670043945
1633782153199378700,1.317378662109375,4.950531005859375,24.0388240814209,-40.446598052978516
1633782153219257600,1.337257568359375,5.58697509765625,23.99286460876465,-40.557132720947266
1633782153239136800,1.35713671875,5.869415283203125,23.68618392944336,-40.5477180480957
1633782153259015700,1.377015625,6.27264404296875,22.896595001220703,-40.932193756103516
1633782153278894600,1.39689453125,6.3846435546875,22.145854949951172,-41.31296157836914
1633782153298773800,1.416773681640625,6.250274658203125,21.809165954589844,-41.78013229370117
1633782153318652700,1.436652587890625,6.921142578125,21.316184997558594,-41.9045524597168
1633782153338531800,1.45653173828125,7.33990478515625,20.433311462402344,-42.116764068603516
1633782153358410500,1.476410400390625,7.392303466796875,19.822208404541016,-42.059505462646484
1633782153378289400,1.496289306640625,7.536590576171875,19.641908645629883,-42.57612991333008
1633782153398168600,1.51616845703125,7.91259765625,18.653778076171875,-42.858829498291016
1633782153418047500,1.536047607421875,8.4423828125,18.09003448486328,-43.04037857055664
1633782153437926700,1.5559267578125,8.839813232421875,17.691225051879883,-43.14338302612305
1633782153457805300,1.575805419921875,9.18890380859375,16.90085220336914,-43.40384292602539
1633782153477684500,1.5956845703125,9.178924560546875,16.406505584716797,-43.60300827026367
1633782153497563600,1.615563720703125,9.371795654296875,15.791118621826172,-43.79831314086914
1633782153517442600,1.635442626953125,9.896392822265625,15.158462524414062,-43.82316970825195
1633782153537321500,1.655321533203125,9.829254150390625,14.756789207458496,-44.13987350463867
1633782153557200400,1.675200439453125,9.863189697265625,14.547730445861816,-43.9198112487793
1633782153577079600,1.69507958984375,10.362335205078125,13.804187774658203,-44.092594146728516
1633782153596958500,1.71495849609375,11.342254638671875,13.529994010925293,-43.80563735961914
1633782153616837400,1.73483740234375,11.601593017578125,12.826900482177734,-43.93406295776367
1633782153636716500,1.754716552734375,12.36199951171875,12.320695877075195,-43.8697395324707
1633782153656595500,1.774595458984375,12.925384521484375,11.763664245605469,-43.66874313354492
1633782153676474600,1.794474609375,13.422698974609375,10.924457550048828,-44.10892105102539
1633782153696353500,1.814353515625,13.52325439453125,10.62370491027832,-44.16176223754883
1633782153716232400,1.834232421875,13.236114501953125,9.979207038879395,-44.28573226928711
1633782153736111400,1.854111328125,12.907257080078125,9.51216983795166,-44.31203079223633
1633782153755990500,1.873990478515625,12.617767333984375,9.141136169433594,-44.34047317504883
1633782153775869700,1.89386962890625,12.927764892578125,8.83200454711914,-44.414127349853516
1633782153795748400,1.913748291015625,13.338348388671875,8.457962036132812,-44.5521354675293
1633782153815627500,1.93362744140625,13.830657958984375,8.524677276611328,-44.23588943481445
1633782153835506400,1.95350634765625,14.15936279296875,8.224111557006836,-44.06917953491211
1633782153855385600,1.973385498046875,15.022216796875,7.997684478759766,-43.90279006958008
1633782153875264500,1.993264404296875,15.429779052734375,8.027175903320312,-44.089229583740234
1633782153895143400,2.013143310546875,15.724884033203125,7.797075271606445,-43.76889419555664
1633782153915022600,2.033022705078125,16.036712646484375,7.45417594909668,-43.81863784790039
1633782153934901500,2.052901611328125,16.11920166015625,7.207780838012695,-43.762630462646484
1633782153954780700,2.07278076171875,16.360565185546875,6.6096954345703125,-43.4550666809082
1633782153974659300,2.092659423828125,16.497222900390625,6.489667892456055,-43.82368850708008
1633782153994538500,2.11253857421875,15.897979736328125,6.2530517578125,-43.78859329223633
1633782154014417400,2.13241748046875,16.020751953125,5.951908111572266,-43.96908187866211
